model,teff,logg,atmos,metallicity,av,lum_unscaled,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,Umag_MCPS,Bmag_MCPS,Vmag_MCPS,Imag_MCPS,Bmag_APASS,Vmag_APASS,gmag_APASS,rmag_APASS,imag_APASS,Umag_SMASH,Gmag_SMASH,Rmag_SMASH,Imag_SMASH,Zmag_SMASH,uvw1mag_SWIFT,uvw2mag_SWIFT,uvm2mag_SWIFT,Jmag_2MASS_flux,Hmag_2MASS_flux,Kmag_2MASS_flux,Umag_MCPS_flux,Bmag_MCPS_flux,Vmag_MCPS_flux,Imag_MCPS_flux,Bmag_APASS_flux,Vmag_APASS_flux,gmag_APASS_flux,rmag_APASS_flux,imag_APASS_flux,Umag_SMASH_flux,Gmag_SMASH_flux,Rmag_SMASH_flux,Imag_SMASH_flux,Zmag_SMASH_flux,uvw1mag_SWIFT_flux,uvw2mag_SWIFT_flux,uvm2mag_SWIFT_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,2.5,ms,-0.25,0.8,1.1322792344021841e+57,-36.75341950576991,-37.09784248104428,-37.22798018396118,-34.34585193161272,-34.62974700873217,-35.27331942357309,-36.160835498291256,-34.57417861170467,-35.26692756579742,-34.94079559948103,-35.436131835358985,-35.58871416913241,-33.94198891017173,-34.99484979230737,-35.470077613518654,-35.61176502875176,-35.71855044476809,-32.76947441358195,-30.935907752662178,-31.102913326552883,157316.17031421507,78228.84213133079,33338.04649795442,223762.26564611416,441621.8404698578,468258.0216568053,269055.642373781,454357.7695656722,464937.84773501864,466131.4178299073,426525.2477140675,333712.48674197256,282361.2797072354,468564.07860915805,407499.0169148579,313143.109123463,250978.36456332484,51550.88801804091,12726.720935597605,12872.422127805881
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,2.5,ms,-0.25,0.85,1.0964131649652428e+57,-36.73885458001409,-37.088617491095725,-37.2255667037461,-34.27005308105181,-34.56585212009522,-35.22211628390162,-36.127656016029356,-34.509816679126935,-35.215983633941406,-34.880501960204604,-35.3896399849036,-35.549181490645914,-33.86837043343793,-34.93596323830603,-35.424837243094,-35.57392288344139,-35.68794287572267,-32.67951189402745,-30.828165642445697,-30.975719478240386,155219.89851482995,77566.98417756475,33264.0217453972,208673.50486958877,416382.61455833644,446687.67549887334,260957.81729067868,428206.43145527947,443626.34404131,440951.5973635954,408646.7070909869,321780.2508056165,263850.3963056384,443827.6652407686,390868.27052119706,302416.8609387005,244001.9276754064,47451.63083807403,11524.43591322137,11449.40014793746
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,2.5,ms,-0.25,0.9,1.0621373668840754e+57,-36.72429525838904,-37.07939323964988,-37.223154020231995,-34.194264287089936,-34.50198160360918,-35.170922292996934,-36.09449504834013,-34.44547827007591,-35.16504859841667,-34.8202335340281,-35.343151210657794,-35.50965256850117,-33.794755468066924,-34.877105186593,-35.379601662541454,-35.536085611133906,-35.65734006785519,-32.58982623989381,-30.721131354602743,-30.84882327383967,153152.35049635734,76910.7782106286,33190.18571409394,194604.01351199226,392594.6538407062,426114.55976219004,253108.03027807115,403569.0219322579,423295.1708983721,417141.6452587328,391518.6855871235,310275.7378006705,246553.83645577042,420408.17170641624,374917.9079233755,292059.3351381995,237220.45482000257,43689.480573037355,10442.535540297304,10186.482704533804
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,2.5,ms,-0.25,0.95,1.0293697843923488e+57,-36.709741529586196,-37.07016972697033,-37.22074213297488,-34.118485535172624,-34.438135478359285,-35.11973744596136,-36.061352637852565,-34.381163414057234,-35.114122454212165,-34.75999028102506,-35.29666551265599,-35.4701274044111,-33.721144007202305,-34.81827558341109,-35.33437087209951,-35.49825321240724,-35.62674202382088,-32.50041470210168,-30.614801691148827,-30.722225891024735,151113.12087900052,76260.17554509951,33116.537863358484,181484.81461040105,370174.0164973773,406492.4043949466,245498.56612910828,380357.40861304424,403899.07283726,394626.5025753005,375109.6309261915,299183.5777673409,230391.88621564562,398234.8910917632,359620.0265656455,282057.81205590523,230628.46933393125,40235.76530710415,9468.34549319629,9065.36508715246
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,2.5,ms,-0.25,1.0,9.980330913347711e+56,-36.695193382287556,-37.06094695332017,-37.21833104153021,-34.042716810711326,-34.374313763050246,-35.06856173785292,-36.0282288271929,-34.31687214020592,-35.0632051962836,-34.69977216081509,-35.250182890923696,-35.43060600007549,-33.64753604400175,-34.75947437437877,-35.28914487198201,-35.4604256878135,-35.59614874625242,-32.411274623766595,-30.50917279462896,-30.5959284041025,149101.81017878623,75615.1279182925,33043.077654192224,169251.6075729106,349041.6436351016,387777.09394474974,238121.95289167116,358488.6171287086,385394.89095101925,373335.2524520484,359389.3192500796,288488.95438703557,215290.0680604923,377240.94506178383,344947.87090903794,272400.01232563937,224220.64916011953,37064.33691356633,8590.581018077439,8069.865645421777
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0,1.9795454849215803e+57,-36.97564495266626,-37.2083656441654,-37.23396035831578,-35.395895033595,-35.68926274220325,-36.11943794626819,-36.69853949684792,-35.64817039174396,-36.10911483118723,-35.94990387877816,-36.19497255922532,-36.21560087236402,-35.067324805806834,-35.98028226465954,-36.20544401929705,-36.20895969442121,-36.22950153149238,-33.77137099099817,-32.132413019802364,-32.44344929181147,193047.216585368,86611.62114227597,33522.17722079632,588578.090263373,1171809.0201857567,1020781.1343954693,441492.879434444,1221784.6680502805,1009880.0829030994,1180732.9625527554,857987.6437204595,594466.1615083955,796048.4476390077,1161293.4600984745,802182.397034611,542776.1117069091,401806.2794972364,129716.36850982592,38310.57127610912,44246.06564440414
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.05,1.904595335243035e+57,-36.96097161142146,-37.19912880276498,-37.23153529095204,-35.32042967521846,-35.625020213002905,-36.06807646401314,-36.66511383705972,-35.58341065205195,-36.058024452582835,-35.88919570548438,-36.14841982659845,-36.175999088284556,-34.99372127407321,-35.92090787385095,-36.160111102838826,-36.17103339231553,-36.1988236034938,-33.680159328441825,-32.01930690301458,-32.31284414440835,190455.80211975006,85877.90296976399,33447.386661402204,549057.6515564779,1104485.0075188472,973616.7618297344,428108.0947030743,1151040.9513070823,963459.9264259848,1116524.9139804721,821977.5200836833,573173.92471637,743871.7864005243,1099492.3803083468,769378.3496587173,524143.50035298767,390611.9706492851,119264.20478961313,34520.42877355313,39231.29104512753
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.1,1.8332640898776834e+57,-36.94630408247662,-37.189892694655,-37.22911102646945,-35.24497373444008,-35.560801376800036,-36.01672419297487,-36.631706035823406,-35.5186738449926,-36.00694300582403,-35.8285130260365,-36.10187017132744,-36.13640102999589,-34.92012084874243,-35.86156260449786,-36.114782969895614,-36.133111956781846,-36.16815036682912,-33.58928155440105,-31.906968009206768,-32.18251835610438,187900.18000058655,85150.45789696428,33372.787644035525,512195.27979535586,1041051.6829590988,928639.4596216126,415135.9260961454,1084416.3383412752,919181.080899304,1055833.2790867311,787480.9893714769,552646.2170940831,695117.0113122016,1041008.1179500491,737919.0257582891,506152.78461933066,379731.1756216587,109687.97205549804,31127.240690760435,34793.833832734024
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.15,1.7653540794969747e+57,-36.93164235475151,-37.18065732010589,-37.22668756443154,-35.16952719389024,-35.49660625815261,-35.96538112897501,-36.59831613432185,-35.453960006180296,-35.95587048637446,-35.767855809728005,-36.05532359362475,-36.09680669944983,-34.846523524420434,-35.80224641548648,-36.06945962117684,-36.09519538885231,-36.13748182449196,-33.49873344610378,-31.79539896513536,-32.05247413960251,185379.8408794797,84429.2318289742,33298.3796179006,477811.8932809981,981282.927774694,885747.4446938991,402563.4658599577,1021669.7074534344,876944.420162658,998464.1130287484,754434.3382248105,532855.5203137996,649559.5723621476,985661.1534411163,707749.169487112,488781.77401662426,369155.0695453343,100911.29136046684,28087.494878511316,30866.301813808856
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.2,1.700679591731723e+57,-36.91698641715144,-37.17142267938763,-37.22426490440132,-35.09409003619476,-35.432434881277814,-35.9140472677859,-36.56494417374497,-35.38926917089785,-35.90480688966065,-35.70722402535179,-36.008780093693886,-36.057216098585634,-34.772929295725994,-35.74295926498538,-36.024141057367444,-36.05728368953348,-36.1068179794548,-33.40851087963736,-31.684601558712508,-31.92271362749528,182894.2828778737,83714.17114107388,33224.16203392646,445740.49657207524,924965.8363788865,844843.6878215297,390378.21529834985,962574.1236760286,836655.4230415733,944234.2430429935,722776.5391484005,513775.30888901703,606989.6638602796,933281.7650075917,678815.8008767256,472009.04780561384,358875.0771587751,92864.7165083784,25362.615842731044,27389.26598569809
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.25,1.6390660685691357e+57,-36.90233625856757,-37.16218877276979,-37.22184304594126,-35.01866224397532,-35.36828727005043,-35.86272260513091,-36.531590195288764,-35.32460137409395,-35.85375221107228,-35.646617641203356,-35.962239671729456,-36.01762922933003,-34.69933815729061,-35.68370111045087,-35.978827279127884,-36.01937685980625,-36.076158834668945,-33.31860983004488,-31.574576730747616,-31.79323886934755,180443.01147427002,83005.22267460816,33150.13434476104,415825.36333537026,871899.9401935935,805835.6908074439,378568.07165919215,906916.0000225125,798223.9586670008,892970.6659963643,692449.1371236072,495380.01427071035,567211.2556992192,883709.4895391627,651068.1218796009,455813.92820685415,348882.8657153557,85485.07901354122,22918.390368495635,24310.30963241836
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.3,1.5803493640430976e+57,-36.88769186787717,-37.152955600521466,-37.21942198861332,-34.94324379984992,-35.30416344800122,-35.811407136684736,-36.49825424015427,-35.25995665038075,-35.80270644596252,-35.58603662508415,-35.915702327917145,-35.97804609359712,-34.625750103758556,-35.62447190863241,-35.933518287094074,-35.981474900625884,-36.045504393064405,-33.229026371170455,-31.46532457078898,-31.664051828882265,178025.53939317993,82302.33373290804,33076.29600476627,387921.27454313857,821896.4773306628,768635.2741395718,367121.31544557837,854494.3085537269,761564.0818379436,844509.9798592133,663396.1410149009,477644.990244799,530041.1883043989,836792.6133495191,624457.4263000392,440176.45454589726,339170.33809317846,78714.89743378904,20724.461201545397,21583.192000417635
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.35,1.5243750571283716e+57,-36.87305323394387,-37.143723162911336,-37.21700173197892,-34.86783468643332,-35.24006343831537,-35.76010085807363,-36.464936349546576,-35.1953350340314,-35.751669589648245,-35.5254809443049,-35.8691680624337,-35.938466693288376,-34.55216512978679,-35.56527161557808,-35.888214081877436,-35.943577812921944,-36.01485465754983,-33.139756675271606,-31.356844317108397,-31.535154381278673,175641.38649580354,81605.45207724588,33002.64647001105,361892.8082617901,774777.7053731625,733158.3746342956,356026.5981379097,805119.8382897738,726593.8379557757,798697.8471774906,635563.9195670245,460546.4795837077,495308.32708331855,792387.6911703363,598937.0134516377,425077.35830111447,329729.62610151287,72501.84450936134,18753.88061559384,19167.112641105694
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.4,1.470997815228266e+57,-36.85842034561797,-37.134491460207634,-37.21458227559897,-34.792434886337475,-35.17598726383086,-35.70880376487575,-36.43163656467379,-35.13073655897762,-35.700641637410385,-35.464950565689016,-35.82263687544696,-35.89889103029258,-34.47858323004499,-35.50610018664015,-35.84291466406482,-35.90568559759828,-35.98420963101246,-33.05079701241591,-31.249134360828485,-31.40654831059207,173290.0796724098,80914.52592282684,32929.18519826711,337613.6775315496,730376.2547009238,699324.8525951126,345272.9303133717,758614.4971735803,693235.0770810643,755388.4887310406,608901.1017984902,444061.58190635627,462852.7724599537,750359.0918013842,574462.1053866745,410498.03902258276,320553.08397822845,66798.26623351764,16982.716684576128,17026.06420757835
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.45,1.4200808040748964e+57,-36.84379319173671,-37.12526049267816,-37.212163619033866,-34.717044382172,-35.11193494703706,-35.65751585262144,-36.39835492674602,-35.0661612588073,-35.64962258449419,-35.40444545557604,-35.77610876711583,-35.859319106485835,-34.40500439921551,-35.44695757648072,-35.797620034218525,-35.86779825553301,-35.95356931631804,-32.96214374967899,-31.142192254148714,-31.278235307303774,170971.15273637307,80229.50393481558,32855.91164900198,314966.1130748183,688534.5199570477,667058.3080374306,334849.6701498777,714810.6554597948,661413.2766846882,714444.205668547,583358.4816052986,428168.2227027766,432525.12183780636,710578.5689281061,550989.7675494436,396420.541091501,311633.2820727282,61560.747598887705,15389.705948780758,15128.2629844692
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.5,1.3714951402469293e+57,-36.829171761124485,-37.11603026059024,-37.20974576184348,-34.64166315654456,-35.04790651007306,-35.60623711679345,-36.365091476974335,-35.00160916676219,-35.59861242610952,-35.343965579825074,-35.72958373759027,-35.819750923731455,-34.33142863199332,-35.38784373907745,-35.75233019287627,-35.8299157875785,-35.92293371631072,-32.873793350160085,-31.036014722584003,-31.15021696600989,168684.1463198589,79550.33522439681,32782.82528337436,293840.2877924834,649104.0873947612,636285.905551827,324746.5123018742,673550.5280596775,631057.372685407,675734.9285068098,558888.9263966617,412845.1234809948,404185.78007582686,672924.855701697,528478.8327114907,382827.5312907217,302963.0007090757,56749.72031455406,13955.946927457637,13445.647738182677
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.55,1.3251193828563801e+57,-36.814556042593225,-37.1068007642108,-37.20732870358717,-34.56629119206136,-34.98390197472636,-35.55496755282735,-36.33184625656972,-34.937080315735486,-35.547611157431156,-35.28351090381839,-35.68306178701131,-35.780186483880016,-34.25785592308606,-35.32875862772925,-35.70704514055121,-35.79203819456134,-35.89230283381306,-32.78574237183123,-30.930597681088308,-31.022494783256896,166428.6077711293,78876.96934487432,32709.925564228106,274133.7802142562,611945.1959791204,606938.207398307,314953.47713591676,634685.593520613,602099.5983851037,639137.7914742655,535447.289592135,398071.7729955092,377704.31528635044,637283.281755733,506889.8280527555,369702.27715799643,294535.22422417556,52329.10828021744,12664.629600998529,11953.438622499792
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.6,1.2808390612679022e+57,-36.79994602494255,-37.09757200380629,-37.20491244382377,-34.49092847132755,-34.919921362431296,-35.50370715611173,-36.298619306742,-34.87257473826958,-35.49661877359909,-35.223081392464906,-35.63654291551106,-35.74062578876925,-34.18428626721395,-35.26970219506223,-35.661764877731855,-35.75416547728233,-35.86167667162587,-32.697987466234856,-30.82593625389723,-30.895070155531595,164204.0910534236,78209.35628779861,32637.211956086085,255751.07426148184,576926.2302440887,578949.0144433199,305460.9003142078,598076.0474577257,574475.3309312587,604536.7307648273,512990.3268166444,383828.3995179917,352958.8569740431,603545.4114081002,486184.905258167,357028.62609453,286343.13517594413,48266.00704216895,11500.796574598622,10629.748881503405
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.65,1.2385462359948191e+57,-36.78534169696011,-37.08834397964273,-37.20249698211163,-34.41557497694763,-34.85596469426769,-35.45245592198854,-36.26541066869882,-34.808092466553724,-35.44563526971879,-35.16267701020385,-35.59002712321267,-35.70106884022404,-34.11071965910979,-35.21067439303552,-35.616489404882145,-35.71629763651644,-35.8310552325282,-32.61052537704468,-30.722024797887467,-30.7679443774127,162010.15664541928,77547.44647913512,32564.683925146273,238603.0928604515,543923.2430248132,552255.2145697661,296259.42271481524,563590.288385674,548122.9449536663,571822.1053501752,491476.61563696753,370095.9441124691,329835.53373122006,571608.7018670001,466327.7735047968,344790.9852024152,278380.1087166675,44530.39384708355,10451.132152420087,9455.242975316047
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.7,1.1981390901692178e+57,-36.770743047421846,-37.07911669198567,-37.20008231800857,-34.34023069152593,-34.79203199095943,-35.40121384575337,-36.23222038364454,-34.74363353242182,-35.39466064086156,-35.102297721008384,-35.54351441023036,-35.66151564005639,-34.03715609351895,-35.15167517294727,-35.571218722441365,-35.67843467301278,-35.80043851927725,-32.523352938503656,-30.618856929218964,-30.641118639890557,159846.3714432265,76891.19077545874,32492.340939274294,222606.76311144416,512819.5062966126,526796.6382076376,287339.9806775211,531104.4340213444,522983.6730390379,540890.3390751969,470866.47868977557,356856.03487846814,308227.9478880311,541376.1803264393,447283.63521966874,332974.30182541953,270639.7071267591,41094.86525899866,9503.776005504456,8412.835529457938
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.75,1.159521549211749e+57,-36.756150065092235,-37.06989014110023,-37.197668451071884,-34.26489559766699,-34.72812327287311,-35.349980922655774,-36.19904849277914,-34.67919796735016,-35.34369488206478,-35.04194348838928,-35.49700477666941,-35.62196619006539,-33.96359556519933,-35.092704485440706,-35.525952830824174,-35.64057658749465,-35.769826534608285,-32.436467073752105,-30.51642555299678,-30.514594028861126,157712.30866389401,76240.54046019028,32420.1824679985,207684.61087451398,483505.08845737803,502515.92064968095,278693.79656472016,500501.86624364665,499001.47272287455,511643.58283412154,451121.91005775763,344090.9621269889,288036.68468728947,512756.13889900106,429019.1244935031,321564.0447685482,263115.6745043544,37934.39961694374,8648.158515691888,7487.426189064805
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.8,1.1226029265329176e+57,-36.74156273872457,-37.0606643272511,-37.19525538085839,-34.18956967797599,-34.66423856001668,-35.29875714789956,-36.16589503729719,-34.61478580245525,-35.29273798833224,-34.98161427539865,-35.45049822262614,-35.58242049203716,-33.89003806892133,-35.03376228051016,-35.48069173042058,-35.60272338065944,-35.7392192812346,-32.3498647930588,-30.414722895666127,-30.38837152379953,155607.5477504096,75595.4472398595,32348.207982505322,193764.3827783968,455876.4564890195,479358.3708322579,270312.36962709547,471672.8030049375,476122.899693137,483989.3956930892,432206.50475632853,331783.65445546544,269168.85371360724,485661.8463928197,411502.24804030044,310546.1861725829,255801.93160628114,35026.141889593135,7874.855228384843,6665.666056413603
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.85,1.0872975932839958e+57,-36.726981057061224,-37.05143925070247,-37.192843106924386,-34.114252915059176,-34.60037787203815,-35.247542516643094,-36.13276005838668,-34.550397068491606,-35.241789954634434,-34.9213100446337,-35.403994748187955,-35.54287854774482,-33.81648359946784,-34.974848507507296,-35.43543542159594,-35.56487505317867,-35.70861676184741,-32.263543191966754,-30.313740539834345,-30.26245199661816,153531.67427817412,74955.86324040328,32276.416955632536,180778.69379420037,429836.101526529,457271.84627680975,262187.4671641025,444513.8955905721,454296.98691464745,457840.4438894664,414085.3911993862,319917.6556890761,251537.66045590257,460011.27599541453,394702.3285972936,299907.1840207146,248692.57083605925,32349.20873266483,7175.458155040138,5935.751914433858
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.9,1.053524670344272e+57,-36.71240500883392,-37.04221491171813,-37.19043162882568,-34.038945291524264,-34.53654122822433,-35.196337023999604,-36.09964359722796,-34.486031795849655,-35.19085077590886,-34.86103075824054,-35.35749435343328,-35.5033403589485,-33.74293215163422,-34.915963115147264,-35.39018390469093,-35.5270316056979,-35.67801897911583,-32.177499449365,-30.213469461199093,-30.13683621071325,151484.2798629101,74321.74100349705,32204.808861864924,168664.69864171805,405292.18645066366,436206.6339016021,254311.11596969847,418927.8497189172,433475.1293967369,433114.2166989861,396725.1665180127,308477.10265697085,235062.00602192368,435726.8479794978,378589.95066417835,289633.9652551425,241781.85137473678,29884.511777819633,6542.461936999339,5287.244899089491
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,0.95,1.0212077408840264e+57,-36.697834582763996,-37.0329913105614,-37.18802094611755,-33.96364678998087,-34.472728647499515,-35.1451406650375,-36.0665456949926,-34.421690014553604,-35.139920447060305,-34.800776377917984,-35.31099703843162,-35.463805927395235,-33.66938372022828,-34.85710605151498,-35.34493718002157,-35.48919303883681,-35.64742593568678,-32.091730825496995,-30.113900067252352,-30.011524820203416,149464.9620699991,73693.03348291873,32133.38317732758,157363.78541380598,382158.2142024631,416115.336427322,246675.59405399306,394823.0690641136,413610.974339796,409732.75821909227,380093.8346114874,297446.70377309487,219666.11315373992,412735.18659560627,363136.90848472744,279713.90948232246,235064.1944504569,27614.597381396507,5969.16312021894,4710.910687576474
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6250_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6250,1.0,ms,-0.25,1.0,9.90274581981016e+56,-36.68326976756267,-37.02376844749513,-37.185611058354795,-33.88835739304089,-34.40894014842435,-35.09395343478067,-36.03346639284227,-34.357371754259354,-35.08899896296121,-34.740546864921434,-35.26450280324351,-35.42427525481901,-33.59583830007022,-34.79827726407145,-35.29969524787917,-35.451359353189126,-35.616837634184904,-32.00623465991553,-30.01502223742486,-29.886518369362957,147473.32432521557,73069.69404094173,32062.139379781456,146821.28991381507,360352.7155951976,396952.7641129872,239273.42263185247,372113.31986868696,394660.31640876195,387622.4141709225,364160.7468149723,286811.71839245537,205279.17681501762,390966.8903630557,348316.15617788426,270134.8332462479,228534.17874280398,25523.50123996912,5449.570999642852,4198.578624074487
