model,teff,logg,atmos,metallicity,av,lum_unscaled,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,Umag_MCPS,Bmag_MCPS,Vmag_MCPS,Imag_MCPS,Bmag_APASS,Vmag_APASS,gmag_APASS,rmag_APASS,imag_APASS,Umag_SMASH,Gmag_SMASH,Rmag_SMASH,Imag_SMASH,Zmag_SMASH,uvw1mag_SWIFT,uvw2mag_SWIFT,uvm2mag_SWIFT,Jmag_2MASS_flux,Hmag_2MASS_flux,Kmag_2MASS_flux,Umag_MCPS_flux,Bmag_MCPS_flux,Vmag_MCPS_flux,Imag_MCPS_flux,Bmag_APASS_flux,Vmag_APASS_flux,gmag_APASS_flux,rmag_APASS_flux,imag_APASS_flux,Umag_SMASH_flux,Gmag_SMASH_flux,Rmag_SMASH_flux,Imag_SMASH_flux,Zmag_SMASH_flux,uvw1mag_SWIFT_flux,uvw2mag_SWIFT_flux,uvm2mag_SWIFT_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.35,8.51931785619853e+57,-37.69441002548386,-37.747390734154806,-37.74001990368374,-37.594107119008974,-37.41314965681587,-37.48550445639244,-37.66423113167721,-37.36787006796615,-37.47137974753356,-37.55681522853414,-37.41452759356727,-37.256460813885106,-37.278417839769446,-37.54824052605189,-37.38910712961284,-37.22468546348874,-37.18662714458033,-37.24754349635093,-37.06520101410154,-37.027528724920955,374256.6909081191,142293.87405738715,53426.41531750107,4457475.098428508,5733391.557367714,3592189.4998887377,1074485.0009710158,5954900.940878158,3541406.4469491784,5186999.755493783,2638171.63838356,1550497.6600198094,6100658.478011177,4921814.992375433,2386373.247909618,1383282.9792876933,970212.7217246225,3187599.7490966804,3601088.758230953,3016521.5521874647
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.4,8.02397843439078e+57,-37.67983131515349,-37.73822726441249,-37.73412001935231,-37.516937403457824,-37.34682326888662,-37.434656698761344,-37.63742702423943,-37.30118788881859,-37.42085769945096,-37.49467302746889,-37.37017546792941,-37.222385362077624,-37.203000787591584,-37.487616211934764,-37.34652398632873,-37.19294860420278,-37.16306421056865,-37.138350746876256,-36.93228448448615,-36.88737739912988,369264.9517793813,141097.98627574608,53136.883850624974,4151652.9229566227,5393628.716194472,3427836.793079696,1048283.4140984484,5600175.919175946,3380391.136735523,4898457.530683641,2532574.3085233173,1502591.5230743343,5691279.212467617,4654527.05672572,2294590.0946190776,1343433.8580163799,949383.744363648,2882615.2786302795,3186157.3069322766,2651220.824031116
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.45,7.566901470278623e+57,-37.66525409285724,-37.72906424619874,-37.728220274545436,-37.439774565763756,-37.2805295588324,-37.383820925148214,-37.61064076875422,-37.23453614332076,-37.37034776931881,-37.432569672899085,-37.32583067755534,-37.18831751395612,-37.12758579913711,-37.427034008269985,-37.30395155340205,-37.161221116459686,-37.13950423668455,-37.029599986184216,-36.79962098163092,-36.74749190071685,364340.2905175044,139912.20734150065,52848.928220582064,3866837.3461267366,5074153.059610939,3271039.7863554372,1022737.575483552,5266728.991606447,3226732.6405386,4626131.836917173,2431220.1176473503,1456175.7526652894,5309381.070571946,4401925.394896719,2206358.8106967695,1304743.9578385984,929004.4659775649,2607872.6511177323,2819692.9134336514,2330728.586761733
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.5,7.144598426605206e+57,-37.65067835813948,-37.71990167950253,-37.72232066925474,-37.362618591435115,-37.21426860379089,-37.33299714960215,-37.58387235684866,-37.16791491777401,-37.31984997048359,-37.37050512865851,-37.28149322221518,-37.154257275144886,-37.05217287186189,-37.36649385238005,-37.26138983364506,-37.129503001903345,-37.11594722345574,-36.92128661356766,-36.667213541863575,-36.6078751221787,359481.7989862773,138736.451316976,52562.5398134957,3601583.720839117,4773744.613815613,3121449.523091379,997830.667530896,4953275.469793462,3080093.23406749,4369102.03832386,2333937.9117852505,1411203.6778844534,4953118.589982714,4163193.677898624,2121541.1183381323,1267179.237674201,909065.1239307513,2360266.43751157,2495966.987532786,2049486.1673951615
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.55,6.753935794366473e+57,-37.63610411054306,-37.710739564312604,-37.71642120347187,-37.285469466018895,-37.148040480199775,-37.282185386157046,-37.55712177993357,-37.10132429793652,-37.26936431627722,-37.30847935704446,-37.23716310162998,-37.12020465121527,-36.97676200322563,-37.30599567975191,-37.218838829751625,-37.09779426207947,-37.09239317140134,-36.81340600090619,-36.53506530442843,-36.46852991606938,354688.5814359196,137570.63299915582,52277.710062778184,3354546.871785476,4491257.256842385,2978733.2344898796,973546.3138426779,4658608.700280035,2940150.767252685,4126500.2801120174,2240563.4668702562,1367630.0984713924,4620770.285190183,3937561.4665738284,2040004.154347009,1230706.6650979696,889556.1686615233,2137020.979809457,2209935.212828089,1802631.3056547535
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.6,6.392096249862583e+57,-37.621531349609235,-37.70157790061753,-37.710521877188384,-37.20832717510079,-37.08184526378672,-37.231385648831505,-37.53038902920445,-37.034764369013125,-37.21889082001711,-37.246492318825005,-37.192840315471685,-37.086159647685434,-36.90135319069179,-37.24553942405083,-37.17629854429706,-37.06609489843554,-37.06884208103191,-36.70595350168729,-36.4031795140083,-36.32945909175281,349959.7543328714,136414.66791336908,51994.43044886647,3124474.2376711173,4225614.2201858265,2842573.5854432313,949868.5674017755,4381595.297879947,2806597.9428959386,3897508.433875152,2150939.2071100604,1325411.2381978575,4310730.315633292,3724301.603746368,1961620.2569262604,1195294.1861978883,870468.2590077159,1935654.2529208725,1957155.0185906626,1585910.1523855908
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.65,6.0565442671452386e+57,-37.60696007487772,-37.69241668840564,-37.70462269039591,-37.13119170430518,-37.0156830295595,-37.18059795162881,-37.50367409564226,-36.968235215645095,-37.168429495006194,-37.18454397324638,-37.148524863363185,-37.05212227002019,-36.825946431727644,-37.18512501713474,-37.13376897973801,-37.03440491232068,-37.04529395284939,-36.598924459722625,-36.27155952312482,-36.190665412141364,345294.4461919771,135268.47230702813,51712.69249896728,2910199.4868341796,3975803.8660023147,2712667.9556732685,926781.8990771662,4121170.671703055,2679141.628871386,3681355.2212843522,2064913.9348446531,1284504.699738012,4021500.7139816517,3522727.7561099892,1886266.7609088742,1160910.696341227,851792.2576352777,1753945.8021850348,1733713.0947702825,1395600.471373733
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.7,5.744995658543858e+57,-37.592390285886665,-37.6832559276651,-37.69872364308599,-37.05406303929513,-36.949553851796196,-37.12982230853684,-37.476976970014285,-36.90173692189997,-37.11798035453297,-37.12263427804078,-37.10421674487832,-37.01809252363072,-36.75054172380426,-37.124752389068746,-37.0912501384123,-37.00272430498566,-37.02174878734713,-36.49231421754288,-36.1402087944012,-36.05215159042791,340691.79741097835,134131.96314342678,51432.48778679579,2710636.57353998,3740875.722914618,2588727.754490296,904271.1864429883,3876334.825799119,2557502.2023109687,3477313.505661626,1982342.5714207354,1244869.4209767948,3751684.136906419,3332192.0971726277,1813825.8010936659,1127526.0118211275,833519.2265676775,1589908.284968548,1536161.7176217514,1228444.6090289375
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.75,5.455390579725646e+57,-37.57782198217268,-37.674095618383866,-37.692824735250184,-36.97694116577238,-36.88345780403534,-37.07905873352797,-37.45029764287503,-36.83526957126135,-37.06754341187148,-37.0607631894344,-37.05991595954186,-36.9840704138744,-36.67513906439646,-37.06442146814018,-37.048742022538775,-36.97105307758275,-36.99820658500985,-36.38611812445661,-36.00913090267036,-35.91392028681903,336150.9601072921,133005.05809558448,51153.80793232067,2524774.204493343,3519936.764498123,2470477.7675935104,882321.7029024512,3646148.4174821717,2441412.9242807995,3284697.741551063,1903085.9086320675,1206465.6327104946,3499977.1031993157,3152083.1230841484,1744184.1233631067,1095110.8423567067,815640.4228138456,1441762.200566135,1361462.8058985737,1081590.9813653247
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.8,5.185869591682774e+57,-37.563255163270796,-37.66493576054968,-37.686925966880025,-36.899826069477385,-36.81739495906616,-37.0283072405591,-37.42363610456706,-36.768833246618804,-37.017118680281435,-36.998930662155715,-37.01562250682957,-36.95005594605458,-36.59973845098288,-37.00413218087378,-37.00624463421724,-36.93939123116571,-36.97466734631366,-36.28033154426152,-35.878329536911075,-35.77597410527759,331671.09795704344,131887.6755401483,50876.644601508866,2351670.6872195955,3312147.915512886,2357655.534408446,860919.10710807,3429729.057447803,2330619.3435254083,3102861.5729919034,1827010.3702933849,1169254.8176947986,3265163.686464181,2981823.5936510256,1677232.9032740532,1063636.7644210497,798147.2940924617,1307913.441694138,1206938.761021219,952542.9887402495
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.85,4.9347524211178744e+57,-37.548689828714515,-37.655776354150085,-37.68102733796703,-36.822717736189276,-36.751365388918984,-36.97756784357152,-37.39699234522194,-36.70242803025766,-36.96670617300817,-36.93713664944413,-36.97133638616818,-36.916049125420365,-36.52433988104591,-36.943884452047385,-36.96375797542824,-36.9077387666897,-36.95113107172604,-36.17494986259841,-35.74780850199349,-35.63831559028313,327251.38603634853,130779.73455134433,50600.98950607253,2190449.1339266556,3116720.771868545,2250010.75452818,840049.4326701852,3226247.8367785355,2224878.7279226906,2931195.5717491005,1753987.7835330642,1133199.6709972478,3046109.6318092244,2820868.591292738,1612867.5718237183,1033076.1953717824,781031.4746504781,1186933.3440278512,1070229.261470827,839114.4089996429
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.9,4.700519103768805e+57,-37.53412597803581,-37.646617399172435,-37.67512884850269,-36.74561615172586,-36.685369164855516,-36.926840556490866,-37.37036635476113,-36.63605400384896,-36.91630590328275,-36.87538110305877,-36.92705759693545,-36.8820499571664,-36.44894335207172,-36.88367820470779,-36.92128204803303,-36.87609568501125,-36.92759776170582,-36.069968493940735,-35.61757172021491,-35.500947223618326,322891.01066477003,129681.15489498866,50326.83440321557,2040292.9962866616,2932914.521176026,2147304.7218927317,819699.0781456183,3034926.0668567135,2123959.522356879,2769125.10727446,1683895.1594072732,1098264.0616123334,2841756.868026393,2668703.691116379,1550987.6481061266,1003402.3683600259,764284.7811737643,1077540.9482137824,949253.2839708815,739390.441736736
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,0.95,4.481793233019845e+57,-37.519563610765076,-37.63745889560388,-37.66923049847849,-36.66852130194364,-36.61940635735935,-36.876125393227106,-37.34375812289691,-36.56971124843939,-36.86591788432199,-36.81366397328768,-36.88278613846013,-36.8480584464327,-36.37354886155025,-36.82351336018702,-36.87881685377342,-36.84446198688823,-36.90406741670319,-35.96538288821464,-35.48762323260598,-35.3638714211906,318589.1692509363,128591.85702253963,50054.17109538479,1900441.9082747737,2760033.0515525946,2049309.7854052372,799854.7972987624,2855032.2190682804,2027640.8317767987,2616108.340660239,1616614.4824540513,1064412.9952987689,2651118.388661474,2524843.2356856847,1491496.5785847786,974589.3079940696,747899.2087878893,978587.2222182039,842175.7136187316,651693.6826562096
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.0,ap,-0.25,1.0,4.277327069340866e+57,-37.50500272643117,-37.628300843431354,-37.6633322878859,-36.59143317273779,-36.55347703612646,-36.82542236767445,-37.31716763913329,-36.50339984444116,-36.815542129328506,-36.75198520895716,-36.83852201002204,-36.814074598304394,-36.29815640697518,-36.76338983811887,-36.8363623942717,-36.812837672979754,-36.8805400371597,-35.861188537046395,-35.35796719998663,-35.22709052989738,314345.0701403135,127511.76206520823,49782.991430019014,1770187.8157845186,2597422.2371090306,1955808.8347447268,780503.6896275938,2685879.0519934804,1935711.9282646254,2471634.3353039897,1552032.5088219263,1031612.5785998474,2473273.4771687365,2388828.708434707,1434301.582718802,946611.8067348957,731866.927146974,889041.0213090295,747377.9836068702,574554.3995935775
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t10000_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,10000,2.5,ap,-0.25,0,1.3409913171028723e+58,-37.795670021954116,-37.80536871233164,-37.77663443629448,-38.06733350196179,-37.90138825995658,-37.85429726196713,-37.84416374564052,-37.86857338856863,-37.837519680238245,-38.01688684898224,-37.7270892425794,-37.48875154581798,-37.79033881727233,-37.99664146807545,-37.68746985964549,-37.43784543395649,-37.34767554473152,-37.983742402019544,-37.987555068176185,-37.98228357736829,410840.80540164234,150098.8603471407,55258.85081505385,6892542.9154562885,8988910.24195468,5045176.466816046,1268158.1088800253,9443997.635649115,4961714.220694142,7924007.459467289,3518258.185488415,1920381.0329567587,9775637.852585645,7438505.040822822,3141112.302687464,1683352.317984064,1125346.6566041121,6279764.338739564,8421228.4200493,7267890.467625282
