model,teff,logg,atmos,metallicity,av,lum_unscaled,J_mag,H_mag,K_mag,U_mag,B_mag,V_mag,I_mag,uvm2_mag,uvw1_mag,uvw2_mag,J_flux,H_flux,K_flux,U_flux,B_flux,V_flux,I_flux,uvm2_flux,uvw1_flux,uvw2_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7250_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7250,2.0,ms,-0.25,0.9,1.7686784688940748e+57,-37.00677801246481,-37.22728237162881,-37.29475737418595,-35.0117341018465,-35.454047791058315,-35.903654751404794,-36.638933404985984,-32.38165094185472,-33.57470420313203,-32.38310087596787,198662.89876326543,88133.8736320591,35452.839459857234,413180.40672114433,943562.89951264,836795.5405281094,417908.55989559024,41797.982455765174,108225.11767005415,48260.71708024715
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7250_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7250,2.0,ms,-0.25,1.0,1.6502477717022606e+57,-36.97771956122699,-37.20898208394517,-37.282962672525215,-34.85844304367794,-35.323256303186284,-35.80258641719061,-36.58617024363293,-32.11188315829518,-33.38530202750209,-32.13932098997142,193416.44097197545,86660.80989360057,35069.788231444305,358775.92725613696,836477.4952772927,762416.0379125628,398085.17297827866,32602.2974872899,90900.69347346899,38555.09842726014
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0,4.157744492521608e+57,-37.327713325167736,-37.42875759320548,-37.43386327814527,-36.59359111775921,-36.8317543837344,-36.96404741914956,-37.205955427518674,-35.2322247070601,-35.6303401465943,-35.09549429624301,266987.47815342864,106104.29086247481,40298.91798925747,1773709.635039234,3356243.7426324286,2222165.6200263165,704514.7267527923,577277.7587839493,718757.5904022362,586882.4716444452
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.1,3.790256875655919e+57,-37.29858630073862,-37.410439786093825,-37.422063302781815,-36.44019441628711,-36.69955358994003,-36.86245252567644,-37.152532248865725,-34.95061041541875,-35.42247966875355,-34.83100244023166,259920.23048062122,104329.18728997184,39863.31353840126,1540011.076811814,2971482.492648083,2023664.283862954,670688.4143855906,445388.61227767257,593523.956212546,459996.36127034697
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.2,3.464384332335565e+57,-37.26946521857387,-37.392123781977354,-37.410263885993416,-36.28682431898928,-36.56748265376026,-36.760905572981244,-37.09918125162336,-34.67010844408688,-35.21662045272591,-34.56814672929874,253041.44011194218,102583.95119814991,39432.4379680685,1337136.6899878844,2631145.1153526604,1842976.025522422,638528.6751622173,343984.061686526,491014.7817328918,361087.215208412
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.3,3.1745768998684456e+57,-37.240350074870314,-37.3738095807481,-37.39846502771313,-36.13348070707484,-36.43554214657874,-36.659406673167126,-37.045902357627554,-34.39074658829719,-35.0127130563681,-34.30699327683962,246346.04436138252,100868.0772008961,39006.23972126703,1161016.4173053324,2330068.015856218,1678495.285603971,607951.3788848134,265946.0705986551,406941.1499302428,283890.4158123509
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.4,2.916135894554461e+57,-37.21124086580009,-37.35549718229494,-37.38666672787372,-35.9801634624037,-36.30373262812577,-36.55795593808854,-36.99269548516261,-34.11255196161226,-34.81070829942318,-34.047610236223804,239829.1175478424,99181.0685111366,38584.6678055096,1008118.21790842,2063691.5746862385,1528761.8335075972,578876.7392181184,205833.34283050272,337854.4979626352,223561.75727837958
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.5,2.685066221828619e+57,-37.1821375875107,-37.33718658650351,-37.37486898640769,-35.826872467485714,-36.17205464618951,-36.45655347934937,-36.93956054899174,-33.83555085776694,-34.610557593125876,-33.79006751886452,233485.86726054866,97522.43679373017,38167.67178660828,875376.8658940956,1827989.0854825545,1392447.5592403288,551229.0847244406,159483.32654478145,280976.1275342528,176352.01558641624
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.6,2.4779570220520277e+57,-37.15304023612515,-37.31887779325626,-37.363071803247266,-35.67360760547969,-36.04050873633104,-36.355199408301274,-36.8864974603886,-33.559768610767435,-34.41221322813459,-33.534436444941356,227311.6307270305,95891.7020208975,37755.20178253434,760132.1828017299,1619404.0996262378,1268344.470348785,524936.642195143,123709.31066198269,234062.4123145517,139356.7463903663
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.7,2.291884792618453e+57,-37.123948807741996,-37.30057080243246,-37.351275178324386,-35.52036876019236,-35.909095421604036,-36.25389383604207,-36.833506127169656,-33.28522945471425,-34.21562862091968,-33.28078932368118,221301.8712807601,94288.39233013801,37347.20845734892,660075.4525725723,1434795.178157874,1155353.7836076058,499931.33160710265,96069.7641445714,195298.01708438448,110323.78408852957
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.8,2.124334403339323e+57,-37.09486329843544,-37.28226561390813,-37.33947911157071,-35.36715581607729,-35.777815212278945,-36.1526368734143,-36.78058645372754,-33.01195638492884,-34.02075851961318,-33.029198961699166,215452.1749257401,92712.04388458037,36943.6430151986,573202.9337268481,1271387.1707668335,1052476.0112382388,476148.57206981455,74692.58613303336,163211.13812528618,87505.02734640049
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,0.9,1.9731344104874926e+57,-37.065783704255445,-37.26396222755615,-37.32768360291764,-35.21396865823369,-35.646668605572266,-36.05142863100393,-36.72773834106518,-32.73997102205084,-33.82755917103686,-32.779738099880646,209758.2469953576,91162.20073574763,36544.45719437849,497775.5276223658,1126728.2467304997,958801.9506412405,453527.09816397267,58141.11436253742,136606.08776628732,69542.23754372192
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ms,-0.25,1.0,1.8364038418877516e+57,-37.03671002122778,-37.24566064324617,-37.31588865229628,-35.06080717240515,-35.51565608538114,-35.950269219139116,-36.67496168683074,-32.469293480829926,-33.635988451177916,-32.53247878162528,204215.90890287675,89638.41468866782,36149.603261460084,432283.78661227215,998651.9951753342,873504.4949855227,432008.7861054058,45311.90643936608,114509.56527150187,55378.97750339624
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0,4.170701750902915e+57,-37.337247749022026,-37.44060699948794,-37.44748059768449,-36.584505437585236,-36.799314983891776,-36.955747808447754,-37.207562187500685,-35.39760167889955,-35.757562089158824,-35.24578628816919,269342.36101023183,107268.62399021279,40807.53046017269,1758928.7723862452,3257449.813590842,2205243.6484406726,705558.096293371,672257.4350843744,808111.3771230988,674012.4760495543
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.1,3.7987354377133356e+57,-37.30812655609533,-37.422288969572435,-37.43568039646295,-36.43078597217979,-36.66724605943854,-36.85418399346705,-37.15407653124572,-35.115958665043216,-35.547717661388205,-34.980321793188466,262214.1871539152,105474.01971295156,40366.41985026828,1526723.7687573878,2884364.645380053,2008311.4018503714,671643.037825063,518654.8084826839,666090.822593126,527815.497272771
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.2,3.4696238544630825e+57,-37.279011300586326,-37.403972744816365,-37.42388075404216,-36.27709440956988,-36.535306945314204,-36.75266814767093,-37.10066316085493,-34.835420465405676,-35.33984270566955,-34.71640830400206,255276.05715651784,103709.61159739472,39930.09799389707,1325207.368181879,2554315.3778010234,1829046.3688592166,639400.79086155,400555.8960291779,550026.314597614,413920.31491110177
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.3,3.1775168114375705e+57,-37.24990197867834,-37.38565832511156,-37.41208167035532,-36.12343063363573,-36.40349820152737,-36.6512003833411,-37.0473220055029,-34.556014533939766,-35.133889675942626,-34.4541064091745,248522.86674600892,101974.8886829169,39498.51268014613,1150319.1016278923,2262304.297317986,1665856.5848057007,608746.8219962047,309671.15660738206,454990.4234480203,325084.2911482527
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.4,2.9174846340103188e+57,-37.22079858653007,-37.36734571034659,-37.400283145335365,-35.96979452880724,-36.271820376370044,-36.54978081250898,-36.99405299078624,-34.27776766055005,-34.92981121712385,-34.193478764578906,241949.64975247064,100269.34870304968,39071.61226978195,998536.3738187965,2003917.742079577,1517294.14348492,579600.9666081311,239663.5603964346,377025.6282315449,255708.3595008199
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.5,2.6853547314662956e+57,-37.19170112027571,-37.34903490040687,-37.38848517891493,-35.8161859800641,-36.140274006134945,-36.44840954695391,-36.94085603875177,-34.00070583640058,-34.72756049473243,-33.934589888953916,235551.5743443948,98592.49793675239,38649.34568896293,866803.1284556033,1775257.4435985587,1382042.1079694496,551887.198395646,185685.19461164906,312946.8491697057,201460.25334769484
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.6,2.4775800831185306e+57,-37.16260957602499,-37.33072589517456,-37.37668777102638,-35.66260487293582,-36.008859614837064,-36.34708669820143,-36.88773106792566,-33.7248541174626,-34.527091485333955,-33.67750590248052,229323.93936827342,96943.85106223008,38231.66242302424,752467.9856424469,1572879.984078235,1258902.6153774613,525533.4112953879,144024.57076951247,260185.4338974497,158984.86453915667
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.7,2.2911329616940553e+57,-37.13352394986331,-37.312418694528624,-37.36489092160182,-35.50905109350174,-35.87757771393963,-36.245812377521716,-36.83467799334351,-33.45023648771211,-34.32835922754399,-33.42229420464338,223262.17078865817,95322.9310132736,37818.51251032855,653230.5921794667,1393743.4051719063,1146786.066270673,500471.2131102915,111838.03752314924,216665.6561718054,125681.42669795165
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.8,2.1234186800452393e+57,-37.104444237851794,-37.294113298344826,-37.353094630573054,-35.35552452839088,-35.74642880208487,-36.14458669592813,-36.78169672658133,-33.17687572349654,-34.1313200341974,-33.16902308872264,217361.81822587486,93729.26883806693,37409.84653618665,567095.0930302654,1235160.1190643387,1044701.2994095223,476635.730207085,86945.12416089453,180706.75994284247,99531.98276211413
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,0.9,1.972205281144615e+57,-37.075370436027406,-37.27580970649571,-37.34129889787162,-35.202025064781836,-35.61541336483,-36.04340976417593,-36.728787175787396,-32.90479326067487,-33.93593166700391,-32.917761291665364,211618.55158872876,92162.40356041944,37005.61562684466,492329.7775682323,1094755.3740651505,951746.6617125021,453965.4226795531,67672.50406945673,150945.11138884895,78969.23608454817
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ap,-0.25,1.0,1.8355659699441585e+57,-37.046302540403005,-37.25750791885061,-37.32950372342878,-35.04855259040245,-35.48453187438851,-35.942281692761,-36.675949245715,-32.63400906619302,-33.742153475577794,-32.66857747981363,206028.15779955086,90621.88204338696,36605.77144353692,427432.08014003607,970430.6160660079,867101.8915446706,432401.90940709144,52734.953704369895,126272.20830177332,62774.6662071058
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0,4.173000582154357e+57,-37.33856327043369,-37.44246557159213,-37.44880907085742,-36.584782299266465,-36.8000624701282,-36.95637956180775,-37.20842483649421,-35.39535201322235,-35.75647871178545,-35.24353443821788,269668.9047744588,107452.4045506428,40857.491849179554,1759377.3547121743,3259693.210512481,2206527.1788934846,706118.905482273,670865.9472261129,807305.4235878,672616.0023144339
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.1,3.8009597255648315e+57,-37.309442547031985,-37.424147516409356,-37.437008796412286,-36.43106116342131,-36.66799447922881,-36.85481617059689,-37.154938362616726,-35.11370367659793,-35.54668117574173,-34.97808746038176,262532.2024347778,105654.72316546828,40415.83845396863,1527110.7819716656,2886353.5813366,2009481.0950254162,672176.3836177523,517578.72122230707,665455.2500290788,526730.4244405288
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.2,3.4717634288707014e+57,-37.28032776092674,-37.40583126630264,-37.42520908077909,-36.27736794583048,-36.536056288994104,-36.75330075098291,-37.101524174906736,-34.83316057000491,-35.338853033109984,-34.71419372194497,255585.76832177615,103887.28975058689,39978.97973458377,1325541.2779591568,2556078.900784624,1830112.371753253,639908.0516618531,399723.02981224086,549525.181880581,413076.89983934804
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.3,3.179565986565119e+57,-37.25121890829854,-37.38751682116381,-37.41340992389108,-36.123702530413354,-36.40424845917237,-36.65183341522608,-37.048182202616516,-34.55375018107566,-35.132946643168374,-34.451913921271526,248824.49221699132,102149.59246828151,39546.863415218555,1150607.2077272644,2263868.1188557693,1666828.1355477534,609229.3054437891,309025.9961365848,454595.4061359843,324428.4926075692
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.4,2.9194409941890345e+57,-37.22211598530338,-37.369204180881454,-37.401611325681216,-35.97006480163757,-36.27257153779401,-36.55041427533626,-36.99491237142037,-34.27549933319712,-34.92891456351106,-34.19131081921747,242243.40216285508,100441.12818992327,39119.437792458746,998784.970894108,2005304.6227266507,1518179.6531282251,580059.9132868674,239163.37635627246,376714.39071836177,255198.2828760348
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.5,2.6872182113281416e+57,-37.19301898807273,-37.350893345340964,-37.389813286082166,-35.81645464451914,-36.14102606088902,-36.44904344307101,-36.941714603442755,-33.99843405055873,-34.72670987977565,-33.9324490328023,235837.66069470948,98761.40234698071,38696.651728988734,867017.6446561004,1776487.5336411016,1382849.2348889413,552323.7853439682,185297.07457128947,312701.7684391032,201063.40512276482
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.6,2.4793522732305666e+57,-37.16392791271362,-37.33258431442453,-37.378015805026344,-35.66287194462254,-36.00961255220879,-36.34772102993398,-36.88858881728742,-33.72257942142801,-34.526286496056585,-33.675394771726715,229602.56117625308,97109.9287845937,38278.45464736793,752653.1020748799,1573971.1246783647,1259638.3329443994,525948.7553294488,143723.1447209453,259992.59805158526,158676.03101603276
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.7,2.292816586854853e+57,-37.13484275530874,-37.31427708801112,-37.366218882445864,-35.509316588060656,-35.87833152295223,-36.24644714717324,-36.83553492806751,-33.44795946106758,-34.32759938576556,-33.42021551402629,223533.5242355461,95486.22961766306,37864.79652387411,653390.3458776377,1394711.3945719248,1147456.7244143803,500866.3739700423,111603.73443942299,216514.0778949465,125441.03416917397
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.8,2.12501720959487e+57,-37.10576351191651,-37.29597166597649,-37.35442251827258,-35.355788461494754,-35.747183471496825,-36.14522190577994,-36.78255284743643,-33.174596975816485,-34.130604803563905,-33.16697961824316,217626.0942987988,93889.83508941355,37455.627882416156,567232.9657117553,1236018.9479262945,1045312.6806211111,477011.71353485726,86762.83473308588,180587.75824765838,99344.82921018741
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,0.9,1.9737226400275953e+57,-37.0766901785712,-37.27766804819319,-37.34262671243806,-35.20228745213424,-35.61616888313477,-36.044045416486924,-36.72964248361978,-32.902513429944634,-33.93526045970615,-32.9157558709126,211875.9362192478,92320.28343239239,37050.899788513874,492448.7721425952,1095517.4335435792,952304.0319944557,454323.18284025503,67530.5543155844,150851.82523933708,78823.50973051219
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t7500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.5,ms,-0.25,1.0,1.83700632649552e+57,-37.04762275128298,-37.25936623453058,-37.330831464873604,-35.04881344773652,-35.48528822981453,-35.942917789767584,-36.676803741448005,-32.63172881694684,-33.74152565870043,-32.66661296990119,206278.83199847979,90777.12073185429,36650.563843343,427534.786660986,971106.8817903618,867610.0467645355,432742.35215853574,52624.31665116682,126199.21367625656,62661.18564615885
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0,4.170320954888878e+57,-37.32712758810489,-37.42723111123758,-37.432928111183216,-36.60102541734284,-36.837097093983296,-36.96614231358592,-37.20673133877998,-35.24324035536403,-35.64014098337808,-35.109066499670256,266843.4815871072,105955.21921711661,40264.22264498679,1785896.3308689843,3372799.9087522514,2226457.3589386037,705018.3815819295,583164.5083382647,725275.1186599265,594264.818518035
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.1,3.801092128622131e+57,-37.29799973005286,-37.40891329055623,-37.42112824135902,-36.44763621060527,-36.70487747628469,-36.86454310458835,-37.15330971777429,-34.96167582221584,-35.43219529656768,-34.8445927680186,259779.84609371593,104182.6082813462,39828.99709927076,1550602.7944887755,2986088.881010762,2027564.5917834737,671168.8498051217,449951.051942348,598858.8942173758,465790.3935275279
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.2,3.473741163641616e+57,-37.26887781457871,-37.39059727295914,-37.409328930086744,-36.29427357092844,-36.57278767563937,-36.76299183209335,-37.099960265365254,-34.681223251636254,-35.22624905093614,-34.58174747770314,252904.57689269303,102439.82291578899,39398.49627821575,1346342.3482896148,2644032.627781983,1846520.737321895,638986.9827170016,347523.55263094,495388.5971777776,365638.91476570984
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.3,3.1826745223013716e+57,-37.2397618378836,-37.372283058338475,-37.39753017729941,-36.14093737938397,-36.440828265533234,-36.661488608314265,-37.04668290315753,-34.40191031699975,-35.02225306308876,-34.32059627029579,246212.61360150555,100726.3584428663,38972.668670606465,1169017.546571499,2341440.068544222,1681716.9437599413,608388.5977445336,268694.68103190983,410532.56306857505,287469.60239956586
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.4,2.9231578107019266e+57,-37.210651796143964,-37.35397064658317,-37.385731982929734,-35.987627517697646,-36.30899980783353,-36.56003354521627,-36.99347754920663,-34.123764006492834,-34.820158399315986,-34.0612068442799,239699.03278394983,99041.71877199151,38551.463329225706,1015072.5537079675,2073727.3855741,1531689.9916356665,579293.8587441936,207969.92979056254,340807.9721211614,226379.0108142259
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.5,2.6911665673904712e+57,-37.18154768551165,-37.335660037578975,-37.37393434691016,-35.83434386824851,-36.177302852499,-36.45862675451444,-36.94034411804957,-33.84681048569891,-34.61991670376099,-33.80364868047374,233359.04421709443,97385.41625267557,38134.829864653795,881421.4707340454,1836846.5667282285,1395109.0575505714,551627.04690839,161145.8541958401,283408.62754346535,178571.80659843274
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.6,2.483265698031195e+57,-37.152449502113946,-37.31735123120843,-37.36213726917286,-35.68108631406786,-36.04573793729402,-36.3572683476721,-36.88728252073646,-33.571074958519475,-34.42148048530477,-33.54799270076934,227187.98726067782,95756.97153015654,37722.71843913651,765386.1579187736,1627222.402792714,1270763.6856324084,525316.3439749747,125004.2923816459,236068.79301437695,141107.6309240253
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ap_t7500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,7500,2.0,ap,-0.25,0.7,2.296511630916664e+57,-37.1233572420537,-37.29904422735087,-37.350340749649746,-35.527854738838215,-35.91430558750708,-36.255958435899174,-36.83429266486297,-33.296581527891945,-34.224803363268485,-33.294310856983735,221181.3273261967,94155.91340351317,37315.079760519664,664642.2936850197,1441696.9339884042,1157552.8561162106,500293.6270679788,97079.50511774918,196955.32662853948,111706.32466079776
