model,model_teff,model_logg,atmos,metallicity,av,J_mag,H_mag,K_mag,U_mag,B_mag,V_mag,I_mag,uvm2_mag,uvw1_mag,uvw2_mag,J_flux,H_flux,K_flux,U_flux,B_flux,V_flux,I_flux,uvm2_flux,uvw1_flux,uvw2_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.0,ms,-0.25,0.5,-36.92221984814029,-37.18819890759668,-37.23967686523855,-34.97606375734857,-35.277003129850904,-35.79596740939855,-36.5497367680027,-32.18541206923448,-33.496874240491316,-31.95771929113679,183777.99216339484,85017.72371897494,33699.14020546849,399826.50532510364,801591.2941341152,757782.2359758398,384948.4825201814,34886.69033298246,100738.6395735544,32616.783929446276
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.0,ms,-0.25,0.6,-36.893191717205454,-37.169896405265156,-37.22788058219729,-34.82208055864814,-35.14661083273621,-35.69503657127912,-36.49675123992906,-31.914718971162237,-33.30886865344197,-31.720478019926645,178929.62429460566,83596.57258656656,33334.988318703385,346959.115129265,710879.6350640685,690513.3589401811,366613.45573463646,27188.329906887342,84721.54104921258,26214.684072098524
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.0,ms,-0.25,0.7,-36.864169469486306,-37.15159570345254,-37.2160848572677,-34.668123667123474,-35.01635389431043,-35.59415521615577,-36.44383689591764,-31.645509379989708,-33.122293609261575,-31.48645120230225,174210.108381343,82199.31364484428,32974.78839653073,301089.45455675153,630511.9143893605,629244.6662623939,349174.6151329859,21217.719055314577,71345.04712152069,21131.673948086227
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.0,ms,-0.25,0.8,-36.83515310074233,-37.13329680202232,-37.20428969038084,-34.51419298927976,-34.886232694125574,-35.493323448432356,-36.39099364878399,-31.377803023058934,-32.93710855818389,-31.255660170701614,169615.99464055634,80825.54294665511,32618.497365765234,261290.29174222634,559299.9976505904,573438.484507817,332587.07241124514,16581.207410658542,60157.50401290139,17085.098559107933
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.0,ms,-0.25,0.9,-36.80614260670976,-37.11499970083479,-37.19249508146747,-34.36028843210991,-34.75624759695965,-35.392541372231385,-36.338221408118415,-31.111617062719887,-32.753275645616576,-31.02811275105683,165143.92633341136,79474.8634123691,32266.072624691056,226757.3907018498,496193.16615784756,522605.53537053993,316808.2394144618,12976.027811581273,50787.47758687792,13854.744480371117
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.0,ms,-0.25,1.0,-36.777137983101724,-37.096704399747054,-37.180701030458096,-34.20640990309319,-34.62639895261815,-35.29180909139438,-36.28552008031713,-30.846965965599505,-32.57075964599172,-30.803803082657453,160790.63723741897,78146.88471249069,31917.472037878608,196793.17806239543,440262.1203857541,476300.5610396234,301797.70778052614,10169.0721538004,42928.94778905856,11268.721696251743
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0,-37.07065334911385,-37.29073799556688,-37.30847649478644,-35.79251689132943,-35.90992389003156,-36.28907181779076,-36.81455780706061,-33.77229801767299,-34.612572079825235,-33.37964411994609,210701.14845334564,93438.33866828945,35903.65584392798,848111.2705904157,1435890.4130094936,1193400.4125226473,491282.1981957868,150457.60682984267,281497.93761710374,120840.09781984566
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.1,-37.0416018213636,-37.27242563808502,-37.29667715797626,-35.638122276541424,-35.778875789538944,-36.18791073717295,-36.76118304159283,-33.494216812970464,-34.414488158800125,-33.12472372670546,205138.08250015834,91875.59509318287,35515.58213589113,735690.2301048497,1272629.7038148576,1087230.8110674303,467714.80947864876,116461.30916570882,234553.35476640606,95552.6884689621
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.2,-37.01255619376703,-37.25411508301099,-37.28487837976998,-35.48375514906886,-35.64796142759336,-36.08679867758249,-36.707879757368175,-33.21746975584412,-34.21807255098633,-32.872580162141425,199722.98149847687,90339.13816296021,35131.721095307024,638187.2710060097,1128070.6784125082,990551.197966924,445307.29288051114,90257.4054208843,195738.11687899494,75750.49672871729
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.3,-36.98351646218104,-37.23580633022601,-37.27308016010013,-35.32941541605301,-35.51718125202749,-35.985735745096385,-36.65464788750489,-32.9420870412966,-34.02327118410494,-32.62329346036947,194451.8807469141,88828.52321160391,34752.02679563016,553620.6036001912,1000055.8177509495,902509.4428072352,424001.1746547808,70037.3586733058,163589.28681995472,60210.3018343135
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.4,-36.954482622438924,-37.21749937960809,-37.26128249889902,-35.17510298506758,-35.38653569683208,-35.88472204551075,-36.601487361771085,-32.66809729070454,-33.83003246926642,-32.37693605696073,189320.9225624428,87343.31313683648,34376.453813147076,480272.00466960727,886678.1747207537,822330.2657838679,403740.995452841,54416.90769987156,136917.63003201553,47987.46882292015
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.5,-36.92545467035044,-37.19919423103206,-37.24948539609865,-35.02081776411812,-35.256025181922034,-35.783757684340365,-36.5483981066107,-32.39552735470602,-33.638307420217075,-32.133571635706424,184326.3533705368,85883.07827077257,34004.957221446384,416651.72453345504,786252.0895193828,749308.2775649776,384474.15172067407,42335.616114770906,114754.40183358308,38351.47525330396
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.6,-36.896432601701946,-37.180890884369525,-37.237688851630736,-34.86655966164136,-35.125650112909305,-35.68284276681848,-36.495380045170236,-32.12440212257553,-33.448049729606296,-31.89325406422428,179464.52087500851,84447.39625278133,33637.492585951695,361468.07205703575,697287.3477441885,682801.6520736148,366150.7455964046,32980.390354937896,96308.86778114481,30736.544834821812
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.7,-36.86741641225647,-37.1625893394889,-37.22589286542673,-34.71232858650451,-34.995410880882766,-35.581977397896615,-36.44243309732639,-31.854744341002327,-33.25921580715325,-31.656026454567666,174731.87130533223,83035.85190454288,33274.015958515076,313601.0532900938,618466.3742549218,622226.3744095524,348723.44284553203,25727.20926082758,80934.31741137977,24703.81361510133
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.8,-36.8384060977538,-37.14428959625542,-37.21409743741781,-34.55812444800449,-34.865307862195415,-35.48116168224461,-36.38955717971441,-31.58657444517798,-33.07176478454879,-31.421920382549864,170124.94673932542,81648.03710725099,32914.483872069046,272079.5228379619,548624.1041993586,567051.0114262645,332147.33839614026,20096.69866679599,68100.81341038249,19912.30671446638
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,0.9,-36.8094016539106,-37.1259916545311,-37.20230256753487,-34.40394715586715,-34.73534141825925,-35.380395724250775,-36.33675220575726,-31.31991040501279,-32.885658491762364,-31.19095529505476,165640.38249910454,80283.5506809239,32558.85333533799,236061.37933061583,486730.2151757728,516791.95728583285,316379.82906062563,15720.237556970715,57373.29362761793,16096.651378715298
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+2.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,2.5,ms,-0.25,1.0,-36.78040307642046,-37.107695514174786,-37.19050825570853,-34.24979662024641,-34.60551189534788,-35.27967962802218,-36.28401808569555,-31.05476758913703,-32.70086140916759,-30.96313812833342,161274.90461829738,78941.99826579216,32207.081827608574,204816.39895059113,431873.4420057258,471009.11068032926,301380.49305329676,12314.08021395827,48393.936366907816,13049.944705715192
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0,-37.04936683194688,-37.24624628137041,-37.26761311329431,-35.67200974332385,-35.971245036324916,-36.31434002639295,-36.81294523590381,-33.04965975057656,-34.13344145936365,-32.73586454010224,206610.45586129485,89686.77803258531,34577.47848091498,759014.3301072181,1519321.7476016574,1221499.9880803667,490553.0712963031,77331.92887529777,181060.18891670482,66788.12267907296
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.1,-37.020295126148156,-37.22793391614218,-37.25581487679773,-35.518478324807575,-35.84010530107627,-36.213121751454494,-36.759691651622376,-32.77345458089729,-33.94342519532222,-32.491330616376366,201151.65660820217,88186.77817246449,34203.773757945135,658927.1586462917,1346461.253036986,1112771.9176507832,467072.7876774113,59962.09179979068,151990.506952534,53319.450711735124
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.2,-36.991229333944716,-37.20962335024826,-37.24401719845974,-35.364971639580695,-35.70909785510142,-36.111952331986195,-36.70650947579634,-32.4986534976453,-33.75506038953483,-32.25014805701963,195838.149474724,86712.00932082476,33834.12533552413,572050.9799528376,1193413.3229792875,1013767.5585569267,444745.6357492355,46553.92918861357,127782.25302682836,42698.502406877335
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.3,-36.9621694512613,-37.19131458357127,-37.23222007821236,-35.21148958928735,-35.578223156823356,-36.010831873306934,-36.65339862784834,-32.22528471229447,-33.56829337876662,-32.01237366156923,190666.038674647,85262.04467693472,33468.48899613301,496640.2499223049,1057891.1953412013,923613.3589547039,423513.59494225885,36191.68701765652,107587.97587963042,34300.69223673145
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.4,-36.93311547399875,-37.17300761599065,-37.220423515987356,-35.05803207619942,-35.44748165132995,-35.90976048045534,-36.600359023876344,-31.953374429301906,-33.383073315504156,-31.778049435529123,185631.53365279225,83836.46469971223,33106.82100632522,431180.29821859783,937873.7926629663,841514.5873153992,403321.6305746938,28173.753746956067,90714.29121871994,27642.237520223465
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.5,-36.90406739803411,-37.15470244738266,-37.20862751171621,-34.904599003213846,-35.31687377013707,-35.80873825818944,-36.54739057668393,-31.68294665236287,-33.199352188418,-31.54720169832901,180730.94622179517,82434.85698357798,32749.078111403713,374356.75956235576,831574.6619207601,766748.1905967394,384117.5369790529,21962.086794519404,76592.67910347886,22347.76518869608
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.6,-36.87502521922071,-37.13639907762037,-37.19683206533012,-34.75119027385007,-35.18639993095779,-35.707765310986495,-36.49449319581139,-31.414023003351495,-33.0170848074491,-31.319840502563032,175960.68777733517,81056.81613643358,32395.217530158767,325029.0568301304,737414.5665966581,698656.3021450975,365851.7890268591,17143.68364265093,64756.04383950546,18125.48437396441
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.7,-36.845988933388284,-37.118097506573655,-37.18503717676002,-34.597805792247264,-35.0560605374783,-35.60684174304289,-36.44166678756755,-31.146622557024592,-32.836228759091085,-31.0959593907956,171317.26658968104,79701.94365974859,32045.196949662746,282207.3983119055,653997.2992219623,636640.339989213,348477.40159423725,13401.208539749825,54819.855830654,14748.137450070055
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.8,-36.81695853634302,-37.09979773410924,-37.17324284593655,-34.44444546316163,-34.925855979140565,-35.50596765827429,-36.38891125506242,-30.880761694397986,-32.65674433706844,-30.87553550125568,166797.28516941986,78369.84783070063,31698.974520122098,245032.82289873675,580088.3339114246,580155.6416257421,331949.79653641477,10490.582907495624,46466.94498032468,12038.368154606524
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,0.9,-36.78793402386771,-37.08149976009064,-37.1614490727901,-34.29110919196364,-34.79578663093208,-35.405143160315795,-36.33622649824056,-30.616453977451844,-32.47859445317638,-30.658530017895046,162397.43770534417,77060.14358634455,31356.508849788243,212759.88889723347,514595.9835871361,528706.5863359368,316226.67676301184,8223.875625042785,39435.2108017977,9857.469167364812
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6500_g+1.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6500,1.0,ms,-0.25,1.0,-36.75891539172178,-37.0632035843782,-37.14965585725076,-34.137796884635215,-34.665852853183026,-35.3043683525224,-36.283612413915215,-30.353710047486278,-32.30174453257881,-30.44488894478651,158114.50757248158,75772.45240977082,31017.75899992091,184741.65585810915,456554.7663814422,481842.1605580154,301267.90702850546,6456.229525541333,33507.66759387471,8096.717712321071
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0,-37.13080044276214,-37.30303195260986,-37.31914628835395,-35.945468408453,-36.208880649057,-36.492729392255626,-36.92234614746209,-33.822691158956054,-34.623561734965456,-33.52660530311268,222702.83224471216,94502.367977365,36258.22918175076,976412.7492268869,1891054.3002586297,1439624.448312997,542558.2401455636,157605.5134573552,284361.68527256115,138355.21750202484
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.1,-37.101716534073276,-37.2847183071371,-37.30734737238896,-35.79186383903128,-36.077414306777925,-36.39141305827282,-36.869024021059545,-33.543794551970514,-34.426890068470264,-33.271226198123856,216816.42377225743,92921.71842442956,35866.33688072423,847601.2991293842,1675395.9549927965,1311362.2569056114,516556.12224449764,121902.54240929821,237247.91958878847,109356.32308999388
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.2,-37.07263854522354,-37.266406462247076,-37.29554901475539,-35.6382850733075,-35.94607967387383,-36.29014534518204,-36.815773577720314,-33.266187233832106,-34.23201584102442,-33.0185274562014,211086.7538452501,91367.65838900859,35478.69854072801,735800.5487709374,1484511.647421326,1194580.9770149416,491832.62749438774,94399.53089486927,198268.0438767147,86649.16912989767
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.3,-37.043566472199856,-37.24809641782403,-37.28375121538565,-35.48473200725847,-35.81487724606897,-36.188926360475186,-36.76259473985181,-32.98989919613116,-34.03888304752433,-32.76859828167976,205509.61801889574,89839.73805638241,35095.26778683756,638761.719011427,1315535.7004504916,1088248.308281001,468323.338157807,73190.48432902442,165958.53958623076,68832.371528638
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.4,-37.01450031096503,-37.22978817374903,-37.27195397421187,-35.33120453746322,-35.68380750621576,-36.08775621137172,-36.709487426458566,-32.71495904924996,-33.8474378567961,-32.521522080047795,200080.92546325896,88337.51526353032,34715.99875184765,554533.6347841901,1165936.0814723228,991425.1714108402,445967.155798463,56817.03447773545,139130.2380321458,54822.931212027455
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.5,-36.98544005745792,-37.21148172989994,-37.26015729116589,-35.17770256110123,-35.552870924039325,-35.98663500481787,-36.65645155317192,-32.44139383490531,-33.65762876428352,-32.277375202854365,194796.6958706869,86860.5553682642,34340.846070690925,481423.29669239715,1033475.3190257585,903257.2548253101,424706.12667812535,44162.3806312353,116814.80575248365,43782.79689302482
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.6,-36.95638570759349,-37.193177086151444,-37.24836116617929,-35.024225975950586,-35.422067955887634,-35.88556284748594,-36.603487032280555,-32.169228843102104,-33.46940669817374,-32.036225723664515,189653.05644800776,85408.43112061624,33969.764874917804,417961.68221016246,916176.0238982886,822967.3309355631,404485.27651167,34370.54984505484,98222.06597042069,35062.567094308884
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.7,-36.92733725726287,-37.17487424237505,-37.23656559918337,-34.87077468038615,-35.291399044487584,-35.784539845773786,-36.550593772761786,-31.898487436142446,-33.28272508379386,-31.798132282784756,184646.2389911638,83980.72253643181,33602.71078723642,362874.0820571292,812290.4693242153,749848.2717088832,385252.454070059,26784.893078020938,82705.88609323312,28158.293625275433
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.8,-36.898294702333516,-37.15657319843905,-37.22477059010915,-34.71734857337754,-35.160864618707286,-35.6835661058044,-36.49777168031377,-31.629190882365318,-33.097539871202,-31.563143039213756,179772.57704003758,82577.01677313913,33239.6399161133,315054.3696366137,720273.7498452865,683256.6996357929,366958.1831495507,20901.203589685454,69736.85119209574,22678.30730047166
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,0.9,-36.86925803864925,-37.13827395420858,-37.21297613888738,-34.56394755448722,-35.03046509332487,-35.5826417334257,-36.44502065738841,-31.361358202256863,-32.91380953083474,-31.33129476699223,175028.50311120646,81196.90800765502,32880.508850434366,273542.6814602306,638760.0955479486,622607.2160691236,349555.5224518061,16331.956838252276,58880.32490019766,18317.716236118373
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+1.5_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,1.5,ms,-0.25,1.0,-36.840227262030375,-37.119976509545566,-37.20118224544851,-34.41057152386843,-34.90020086880407,-35.48176683421036,-36.392340603225065,-31.095006029468195,-32.731495021893956,-31.102612129706696,170410.5460065198,79839.99731638403,32525.274654223136,237506.0558638355,566541.9687102748,567367.1542251081,332999.9329448963,12779.014249048494,49778.79669567565,14838.782598293075
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,2.0,ms,-0.25,0,-37.14147796169576,-37.31974184941862,-37.335111564054046,-35.96987631105582,-36.17730361138545,-36.4859510809513,-36.92562607498497,-34.060231061146,-34.78359200093656,-33.740510341864415,224903.77640539795,95968.04542162838,36795.329809862604,998611.5906396465,1836847.850611409,1430664.7900119906,544199.7460210812,196149.57300786447,329521.0674497592,168483.57027948988
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,2.0,ms,-0.25,0.1,-37.11240088902115,-37.30142833650561,-37.32331225053063,-35.81594779577531,-36.04594668448334,-36.384664468441784,-36.87225266921798,-33.7808642832279,-34.58406383183946,-33.482322658865506,218960.571911865,94362.89242302428,36397.61899981156,866612.9936499499,1627535.2879644444,1303236.5271562387,518094.4887065285,151649.38586855613,274202.8207878694,132825.8132786117
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,2.0,ms,-0.25,0.2,-37.083329731291485,-37.28311662548895,-37.311513495510724,-35.66204612956929,-35.91472202945936,-36.28342653182063,-36.81895102877033,-33.502764910816516,-34.38633172987382,-33.226621224451335,213175.58117508478,92784.7410569768,36004.22545938915,752080.8489426139,1442250.0133077747,1187211.430198957,493274.10387244745,117381.8383751979,228548.86947514626,104954.70443977432
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,2.0,ms,-0.25,0.3,-37.05426448447199,-37.26480671625189,-37.29971529892693,-35.50817121040672,-35.78363012983655,-36.182237378612484,-36.76572108177312,-33.22596309581768,-34.19034058896792,-32.97349414189559,207544.5611792361,91233.1345364042,35615.102121839256,652701.4270659476,1278214.6528503594,1081564.4599013997,469673.80328290764,90966.22680120556,190801.86745991002,83128.71685532997
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,2.0,ms,-0.25,0.4,-37.02520514450393,-37.24649860867448,-37.287917660711564,-35.35432293678391,-35.65267145602135,-36.081097116068484,-36.71256275293195,-32.95048772339127,-33.99603730077232,-32.72302560255409,202063.38353859689,89707.62384457343,35230.20243571951,566467.832213157,1132974.987865035,985363.1186323949,447232.13968260546,70581.36156593732,159536.95760782607,66002.99778928932
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.25/bosz2024_ms_t6750_g+2.0_m-0.25_a+0.00_c+0.00_v2_r2000_resam.txt.gz,6750,2.0,ms,-0.25,0.5,-36.99615170730467,-37.22819230263357,-37.27612058079669,-35.20050120772348,-35.521846465053486,-35.98000585116543,-36.659475963554755,-32.67636622783155,-33.80337093899609,-32.47529478013682,196728.03137805796,88207.76760220336,34849.48035923465,491639.2654904564,1004362.1226605164,897759.0607226837,425890.8309347703,54832.927561978744,133596.40171989438,52537.7333828247
