RA,DEC,mag_amplitude_1,logT,logT_std,logL,logL_std
83.900594,-68.534393,1.2407487926522016,3.7366613809621976,0.0159878465372831,3.9031504184243895,0.0092573935061719
83.935222,-66.882256,0.1361926807244291,4.116697382680379,0.0308430924880299,4.615944211260677,0.0437848928093582
84.059698,-69.191147,0.1038486125465265,3.858082815446372,0.0259789352643284,3.979935902491928,0.007996211999582
84.073025,-68.963707,0.0666020870325336,4.121252807984237,0.0311070176872442,4.521096191797293,0.045643854393469
84.223679,-70.35643,0.0715750703468263,3.9004258500408744,0.0203238082743771,3.959078830988423,0.0072047037809367
84.392608,-69.45929,0.0550000000000032,3.906080371439764,0.0331299258799003,3.956316598603934,0.007727554521298
84.576233,-69.067322,0.0751164947217031,4.018147919377922,0.0148603301745377,4.442715353114008,0.0187581504846583
84.679486,-69.025673,0.1071659351039393,3.915600313723979,0.0280258447655075,3.9988298410333503,0.0164640817084393
84.783639,-70.337944,0.6246789073463024,3.8329302293915744,0.0077020319897106,3.403975495596799,0.0118913828078241
84.949506,-69.267471,0.0630856278212732,3.987258363847328,0.071160777866772,3.9467011932469265,0.0444331004519392
85.03308,-67.099304,0.0848908442962894,3.966734081872019,0.0630582807511343,3.9846809737384543,0.0464242981110084
85.053551,-69.581863,0.1209882698744895,4.13272784101004,0.0366781845554342,4.4870670190539,0.0638724405189637
85.137987,-67.211502,0.0915204511154819,3.953078005488499,0.0606189826555484,3.809055594642623,0.0366969369867132
85.249355,-69.644539,0.1040913901688505,4.0628263236310875,0.0364443760027779,4.415750254328336,0.0488236494471641
85.279678,-71.507668,0.0674226399871482,4.00975674896186,0.0609947129663354,4.065181857971268,0.0489710523245405
85.288253,-69.180138,0.0890733861698844,3.6020599913279625,0.0,3.652982831731935,0.0402058114008182
85.313089,-69.241997,0.0967292730430937,4.001193753410953,0.0722421191764906,4.102779620480452,0.0607145605362004
85.320522,-69.169754,0.0937006646926317,3.835628751454785,0.0255002560782522,3.8771089507773415,0.0061055821334492
85.417021,-68.606743,0.0728204435094479,3.9737488201716737,0.022057009129002,3.914379918440536,0.0108504538403061
85.419263,-69.368065,0.0840391373302491,4.044081902875344,0.0628483304929447,4.275289800704189,0.0592130728570956
85.436136,-69.587502,0.1534574354579891,4.033767435929557,0.056013053380588,4.290570388365574,0.0573994172674709
85.453935,-69.297897,0.0961256392886724,4.025638628565448,0.067656067397861,4.26226923327634,0.0596540427215899
85.507777,-68.714325,,3.6696468933524606,0.0128360419270729,3.821802549476801,0.0177902427817908
85.532318,-69.280785,0.0684404856244356,3.808960041759709,0.0148651149755071,3.9621036983627858,0.0074675092866714
85.537535,-69.216705,,4.089275281044268,0.0507106716818524,4.412087305265446,0.0511609076093864
85.549741,-69.207756,0.0698648232891319,4.032184450713581,0.0838445530877828,4.493342624783019,0.062901573544285
85.564934,-68.176895,0.0632063082954115,4.071788145390269,0.059534574242518,4.219125438712961,0.0520053713182668
85.576602,-68.461136,0.0550876135059716,4.075373573946176,0.0643302861195615,4.141135567107139,0.0633290669979734
