star_idx,ra,dec,hr_zone,priority,cepheid_like,spikes_irregular,regular_spikes,long_trend,unknown,unclear_irregular,regular,lc_issues,two_dips,big_spike,selected,eclipsing_binary_cands,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,largest_amp_mag,best_period,alarm_level_flag,std_amplitude,logT,logT_std,logL,logL_std,binary,SIMBAD_maintype,SIMBAD_othertypes,teff,teff_std
866,12.822944,-73.282799,hot_bright,high,0,1,0,0,0,0,0,0,0,0,0,0,37.22355656928073,12.4732009494611,12.473,0.0,232924.1331312253,2401.674039482516,0.0,232924.1331312253,2484.369897598623,0.0,232924.1331312253,2563.5471952929656,0.0,2.8172403209102015,35.84143261372048,38.65867293463068,0.0824976249319462,4.028281104089039,35.26782069937834,39.29610180346738,0.1177611896317216,5.199396045681198,0.152000000000001,258.97240802420754,0.0,0.5381283524725267,3.936980960824488,0.0584224984552278,4.475423601594378,0.0231990186991985,False,EmLine*,*|Em*|EmO|NIR,8649.3,1163.527829490984
867,12.914673,-73.308701,,,0,0,0,0,0,0,0,0,0,0,0,0,14.90214007000471,13.467251449576894,13.466903476631485,0.0,25943.20964080853,2365.42850808631,0.0,25943.20964080853,2447.506434606942,0.0,25943.20964080853,2526.1049121771484,0.0,0.8003431582711631,14.496130650243124,15.296473808514287,0.0582709080313943,1.1731205937097275,14.311142431702336,15.484263025412064,0.0858113679008063,1.392126970494198,0.1015101864362186,393.6514668720648,0.0,0.0626630357311753,4.062206749664625,0.0768297224690852,4.099716270892654,0.0417295710140486,False,,,11540.025,2041.51089866672
868,12.876572,-73.269402,,,0,0,0,0,0,0,0,0,0,0,0,0,52.662484417911855,12.096251875562388,12.096034731660849,0.0,258622.02286992708,2384.558328285856,0.0,258622.02286992708,2466.9629746565815,0.0,258622.02286992708,2545.867492337152,0.0,2.963134602290623,51.195736079810594,54.15887068210122,0.0608728718027862,4.163945809133587,50.61179888226511,54.7757446913987,0.0855756962614417,5.079987033561267,0.1048728718027849,148.56604207340078,0.0,0.3952488278682278,4.0969265158848165,0.0593988753577215,4.711308748728769,0.034021975000607,False,BlueSG,*|IR|MIR|NIR|s*b|s?b|sg*,12500.475,1709.7020279496076
869,11.959739,-73.239655,,,0,0,0,0,0,0,0,0,0,0,0,0,47.74060095775087,12.202840418185149,12.202609678729372,0.0,169780.03141267283,1882.9608396627068,0.0,169780.03141267283,1956.3117329932784,0.0,169780.03141267283,2026.7358136267887,0.0,2.589173955820584,46.4601529223784,49.04932687819898,0.0587273472907092,3.8073303375184224,45.86574869712986,49.67307903464828,0.0865626295819748,4.727267908838584,0.1072726527092911,1309.6394206650714,0.0,0.0863181004174968,4.001477342851231,0.0696640690076737,4.642679041049011,0.0329493337969986,False,Supergiant,*|NIR|s*b|s?b|sg*,10034.075,1609.540351893981
870,12.100888,-73.225922,,,0,0,0,0,0,0,0,0,0,0,0,0,5.429432428734034,14.485887150611523,14.562949978040594,0.0,1154244.4289448624,2399.660447994884,0.0,1154244.4289448624,2482.3221002441087,0.0,1154244.4289448624,2561.46735704601,0.0,5.573936410953079,4.134162095986989,9.708098506940068,0.9271673544244604,6.2440335618072815,3.9116076667970745,10.155641228604356,1.035763901370526,6.953947851085223,1.2240000000000002,30.040997576599057,0.0,0.7721380356982158,3.712167586080702,0.0126017266091379,4.071245183260204,0.0069300618482168,False,ClassicalCep,*|cC*|Ce*|NIR|V*,5154.275,149.55926709836473
871,12.129686,-73.191269,instability_strip,low,0,0,0,0,1,0,0,0,0,0,0,0,7.281,14.24423236451901,14.245,0.0,15990.928107531694,2354.3531073535214,0.0,15990.928107531694,2436.241272157084,0.0,15990.928107531694,2514.661999269127,0.0,0.5723764105254396,7.014202842241825,7.586579252767264,0.0853677138262281,0.866037395179811,6.868953746193188,7.734991141373,0.1288278884251976,1.0298234712901078,0.1542516888051999,246.58503116916393,0.0,0.0670651762463624,3.694826676504304,0.0150429631621248,4.033334349772208,0.0074564070283718,False,RedSG_Candidate,*|NIR|s?r,4952.525,171.54408872065514
872,12.422279,-73.237427,,,0,0,0,0,0,0,0,0,0,0,0,0,5.598231757175801,14.507457606987131,14.53,0.0,264246.66661042755,2410.735130306048,0.0,264246.66661042755,2493.584736488633,0.0,264246.66661042755,2572.9060512344686,0.0,2.755848761920772,4.733149982839491,7.488998744760263,0.4980198798111228,3.24759653989876,4.516027035413772,7.763623575312532,0.5884189757955642,4.78469141087996,0.9709999999999984,15.660925732303706,0.0,0.4052583035820903,3.6020599913279625,0.0,3.5631244560785524,0.0119260682761617,False,LongPeriodV*,*|LP*|NIR,4000.0,0.0
873,12.525349,-73.129242,,,0,0,0,0,0,0,0,0,0,0,0,0,142.086,11.019752976190476,11.019000000000002,0.0,534164.9717834576,687.6030048071849,0.0,534164.9717834576,732.3718714538783,0.0,534164.9717834576,776.0303196558706,0.0,11.53540000000001,136.36345,147.89885,0.0880000000000009,15.684649999999976,134.7087,150.39334999999997,0.1195799999999991,20.188000000000017,0.1550000000000011,708.2046080925061,1.0,1.3329498068194547,3.981807285477682,0.0773725993623578,5.115774016843272,0.0425150738498033,False,BlueSG,*|MIR|NIR|s*b|s?b,9589.75,1708.4810322330184
874,12.654134,-73.12825,instability_strip,low,0,0,0,0,1,0,0,0,0,0,0,0,18.54102361038909,13.229101730428896,13.229704502205134,0.0,26057.478284999794,2370.462722384572,0.0,26057.478284999794,2452.626756366762,0.0,26057.478284999794,2531.305891164471,0.0,0.827281365354203,18.14843150939306,18.975712874747263,0.0483285978326222,1.1575893530961956,17.972134640377366,19.12972399347356,0.0679771844125145,1.497790139226673,0.0875240023877861,83.46217695913218,0.0,0.1264535943864869,3.785803029309018,0.0183880007719433,4.081278369450355,0.0374965885285474,False,,,6106.65,258.55517302889143
875,13.079405,-73.156387,instability_strip,low,0,0,0,0,1,0,0,0,0,0,0,0,15.067457658208497,13.455387054967977,13.454921459303293,0.0,26703.698778993108,2383.551508744277,0.0,26703.698778993108,2465.938992298552,0.0,26703.698778993108,2544.8274334680304,0.0,0.8029507798359798,14.65837078021614,15.46132156005212,0.0580537993277605,1.1676441226125434,14.47865629633954,15.646300418952084,0.0840258236773241,1.4340790202713904,0.1030537993277587,83.90069718994864,0.0,0.1658573689538221,3.685446138687734,0.012216259957213,4.335151876528044,0.0081292102058813,False,YellowSG,*|NIR|s*y,4846.7,136.33271801002135
876,11.800913,-73.109222,,,0,0,0,0,0,0,0,0,0,0,0,0,40.41525581025468,12.38501494343162,12.383581808159128,0.0,261656.15705053508,1894.0451957385,0.0,261656.15705053508,1967.6083846852032,0.0,261656.15705053508,2038.2313107622376,0.0,3.2842207426861165,38.70614800755103,41.990368750237145,0.0885818081591232,4.7215444898346846,37.955147952573974,42.67669244240866,0.1269267733048629,5.796594862335638,0.1558890504619139,218.99934949940467,0.0,0.2787921490530665,4.107869392804562,0.0508125925253571,4.667525096276241,0.0885001040480199,False,BlueSG,*|MIR|NIR|s*b|s?b,12819.45,1499.8797276781895
877,13.213406,-73.114868,hot_bright,high,0,0,0,1,0,0,0,0,0,0,0,0,151.445,10.95010962962963,10.949,0.0,322996.63193029515,690.6412841646564,0.0,322996.63193029515,735.5064711957974,0.0,322996.63193029515,779.2550881301012,0.0,8.789599999999979,146.8839,155.6735,0.0632999999999999,12.793440000000004,145.11232,157.90576,0.0915199999999991,14.938999999999991,0.1069999999999993,435.1955122559892,0.0,0.976908673088507,3.975062846193052,0.0641628025928554,5.105545532193203,0.0297097791226081,False,Supergiant,*|IR|MIR|NIR|s?b|sg*,9441.975,1394.9603397140006
878,13.394229,-73.092438,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,4.363373428427268,14.800118561355644,14.80058602804805,0.0,10923.33896064924,2352.3393789577503,0.0,10923.33896064924,2434.1929933889687,0.0,10923.33896064924,2512.581357070325,0.0,0.5117763732388703,4.114619041603489,4.626395414842359,0.1275216453238883,0.7165513949937976,4.011492008597837,4.728043403591634,0.1785662831616505,0.8746893330145493,0.2179848123065042,367.2207790272241,0.0,0.0505495716814805,3.658113992574675,0.0119035481248889,4.00846467190078,0.0073344039806939,False,,,4551.075,124.74010732318617
879,13.740135,-73.077827,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,24.502929583756597,12.926453340347836,12.927,0.0,16941611.084713235,3039.726575446073,0.0,16941611.084713235,3132.621588396352,0.0,16941611.084713235,3221.3527775014554,0.0,1.5914877832987422,23.737118567892956,25.3286063511917,0.0702722683425314,2.2835953834110576,23.359401336645025,25.64299672005608,0.1017237379082764,2.8607494409821967,0.1267136879071415,367.7653371854355,0.0,0.1034765594874695,3.8188656435302386,0.0119343484374183,4.409655247199987,0.0056692399844811,False,Supergiant,*|IR|NIR|SB*|sg*,6589.7,181.08398603962752
880,11.871639,-73.027054,hot_bright,low,0,0,0,0,1,0,0,0,0,0,0,0,47.92820776807946,12.198692223967736,12.198823706517114,0.0,191180.22078529387,1885.9838706229025,0.0,191180.22078529387,1959.3927250527104,0.0,191180.22078529387,2029.871094573123,0.0,2.58526662233772,46.616759127547816,49.202025749885536,0.0588237065171135,3.76015267109662,46.03468732890338,49.79484,0.0853433994713306,4.6432804617386765,0.1059999999999981,737.9121393011159,0.0,0.1690253290764864,3.9215772379846583,0.0451666650508011,4.644637240254509,0.0135061268900693,False,Supergiant,*|MIR|NIR|s?b|sg*,8347.9,868.182348357763
881,12.999947,-73.059242,RSG,medium,0,0,0,0,1,0,0,0,0,0,0,0,8.140956000132563,14.123786569652806,14.123404474432204,0.0,13209.479132532828,2371.4695608531015,0.0,13209.479132532828,2453.6508052781164,0.0,13209.479132532828,2532.34606117643,0.0,0.6034587741926662,7.837797523700215,8.441256297892881,0.0807348468821071,0.8654107624040073,7.711989188300745,8.577399950704752,0.1154470828702436,1.0540498567097885,0.1414754884955993,438.7574630514813,0.0,0.1057585592105902,3.6565964439829135,0.0121924851246847,4.270325044912861,0.0127442858024239,False,,,4535.2,127.32226828014022
882,13.765738,-73.010216,instability_strip,high,0,0,1,0,0,0,0,0,0,0,0,0,15.64129515521785,13.426939781399582,13.414695908160317,1.0,10376781.78982514,3104.110759840338,0.0,10376781.78982514,3197.972670618933,0.0,10376781.78982514,3287.609609705212,0.0,4.4297018351487925,13.203406180762494,17.633108015911287,0.3144175448961892,5.746418171345766,12.491167256483912,18.23758542782968,0.41139882471969,7.215781208344666,0.5139717773828352,276.15650666396436,0.0,0.8701801518647749,3.6282305114082263,0.0020060379722732,4.928188728747516,0.0055802512937087,False,YellowSG,*|IR|LP*|MIR|NIR|Pe*|s*r|s*y,4248.45,19.62390124312697
883,12.909401,-72.790192,,,0,0,0,0,0,0,0,0,0,0,0,0,8.777374933385834,14.041754231789971,14.041724158906424,0.0,11852.16064675404,2358.380546421546,0.0,11852.16064675404,2440.33776737175,0.0,11852.16064675404,2518.823179591178,0.0,0.5983318781258422,8.48447971654334,9.082811594669185,0.0738069112344916,0.8585716695694838,8.362540000000001,9.221111669569485,0.1055516821871584,1.0355723073667829,0.1283651989559278,1.234828120680747,1.0,0.1738507687827558,3.71754568780327,0.0156460297754509,4.102104877526782,0.0085214111231332,False,,,5218.5,188.00332443869175
884,13.409233,-72.809013,,,0,0,0,0,0,0,0,0,0,0,0,0,13.835,13.54778033878196,13.547190047898267,0.0,26987.89646437852,2357.3736888675967,0.0,26987.89646437852,2439.313651349901,0.0,26987.89646437852,2517.7828975061216,0.0,0.8134886105827608,13.43451138941724,14.248,0.0637570143694805,1.1498489348455756,13.276100506013542,14.425949440859116,0.0900137163288672,1.3877896708463826,0.1091614722131311,399.3889450048505,0.0,0.0520279666200022,4.064384976689942,0.0626885910376369,4.164880014152905,0.0456169553509601,False,Star,*|NIR|s?b,11598.05,1674.1299822594422
885,13.701472,-72.723511,instability_strip,low,0,0,0,0,1,0,0,0,0,0,0,0,4.581093120395085,14.747727936170026,14.747309448796177,0.0,27655.918916886996,2524.4925407369856,0.0,27655.918916886996,2609.2483351303035,0.0,27655.918916886996,2690.355202684437,0.0,0.5263403938344346,4.330638326409315,4.85697872024375,0.1240655297162298,0.7749443318482525,4.20896422270329,4.983908554551543,0.1839733378310324,0.9073652996054832,0.2159999999999975,1.3787436217334714,0.0,0.1476257796075372,3.672801860518655,0.0150737984731204,4.022802695408422,0.0073538318722347,False,RedSG_Candidate,*|MIR|NIR|s?r,4707.625,163.39556106271675
886,14.940584,-72.748978,,,0,0,0,0,0,0,0,0,0,0,0,0,57.28905178958462,12.004395223997498,12.0048296086883,0.0,451071.3259315735,3239.908219002156,0.0,451071.3259315735,3335.7771425470833,0.0,451071.3259315735,3427.2941799242017,0.0,3.3787425960623807,55.65990474826627,59.03864734432865,0.0639985581117752,4.628172697144947,55.11905955256258,59.74723224970753,0.0872327097140992,5.957999999999998,0.1130000000000013,1.234501252410896,0.0,0.9098840345124104,4.116259803829392,0.0255837357740871,4.877166363727366,0.0488316986120921,False,BlueSG,*|Em*|MIR|NIR|s*b,13069.525,769.9091013717139
887,12.201496,-72.650162,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,5.496392479484979,14.550659703336557,14.55,0.0,13200.39178281062,2343.2775278304816,0.0,13200.39178281062,2424.9754810234476,0.0,13200.39178281062,2503.2180364740325,0.0,0.5394107486634967,5.2253319811418875,5.764742729805384,0.1064331255341617,0.7726058731470618,5.105392560503996,5.877998433651058,0.1522403401931615,0.9424929879445738,0.1860568207159545,1043.3377019506029,0.0,0.0124624039013217,3.6283940393671026,0.0003612449999326,4.26241726542675,0.0065600195976604,False,,,4250.05,3.5351803348627073
888,12.364528,-72.680344,,,0,0,0,0,0,0,0,0,0,0,0,0,4.136242510354881,14.858735350466738,14.858844409720897,0.0,9573.98391328356,2339.249999790241,0.0,9573.98391328356,2420.878672954099,0.0,9573.98391328356,2499.0563336924483,0.0,0.4798682355790573,3.8991317644209422,4.379,0.1260141654705311,0.6941304381726883,3.7827948539519,4.476925292124588,0.1828471656200623,0.8318569410245025,0.2190236091175545,288.0912997816431,1.0,0.0418721155019001,3.6530484159728656,0.0036408475164395,4.041536059479965,0.0072798636820435,False,RedSG_Candidate,*|MIR|NIR|s?r,4498.3,37.71087376341206
889,13.094174,-72.664154,hot_bright,high,0,0,0,1,0,0,0,0,0,0,0,0,85.75374713754866,11.567045877635843,11.567,0.0,495474.7376846299,1892.0298768085315,0.0,495474.7376846299,1965.554513198153,0.0,495474.7376846299,2036.1413292213103,0.0,4.982483121526144,83.2538504514064,88.23633357293254,0.0630000000000006,7.085634869351836,82.15358865644008,89.23922352579191,0.0896473962757617,9.197804011713515,0.1161930044196832,1082.340895850229,0.0,0.2060544318398278,3.805062264400775,0.0197635970192077,5.0145084864257985,0.0084436127664644,False,YellowSG,*|NIR|s*y,6383.55,290.4985326985319
890,13.979501,-72.675148,instability_strip,high,0,1,0,0,0,0,0,0,0,0,0,0,32.26359108661421,12.62608847913317,12.628087953532727,0.0,20373661.90977664,3251.9782835479887,0.0,20373661.90977664,3348.023542926488,0.0,20373661.90977664,3439.705766172063,0.0,5.320333007068694,29.76599175019702,35.086324757265714,0.1785845178616689,7.261042360573317,28.92614304536382,36.187185405937136,0.2432677634124314,8.778925149734416,0.2950366273535305,360.9631380264616,0.0,0.6605590826530638,3.6772258655150662,0.0034439513574742,4.898205134077623,0.006169388370961,False,YellowSG,*|MIR|NIR|s*r|s*y,4755.825,37.71364971731058
891,13.110996,-72.624344,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,5.479057351719556,14.553272717805932,14.553137429368787,0.0,10769.9748636797,2357.3736888675967,0.0,10769.9748636797,2439.313651349901,0.0,10769.9748636797,2517.7828975061216,0.0,0.5411163714493146,5.208337575093196,5.749453946542511,0.1075140961629905,0.8064548326921841,5.090520052234591,5.896974884926775,0.1597723741588836,0.9684772150749604,0.1926769637077896,399.3889450048505,0.0,0.0509450897081447,3.656706554968768,0.0118240167529197,4.0223668525946765,0.0076521199434734,False,RedSG_Candidate,*|MIR|NIR|s?r,4536.35,123.50577921700668
892,13.513381,-72.529045,,,0,0,0,0,0,0,0,0,0,0,0,0,65.015,11.866811010516312,11.86774029088747,0.0,167624.46618450878,1849.706258904176,0.0,167624.46618450878,1922.4164595932737,0.0,167624.46618450878,1992.2404414860969,0.0,2.8832599440055233,63.64274454004916,66.52600448405468,0.0479519833754213,4.083467311131265,63.138091590543105,67.22155890167437,0.0679999999999996,4.971639997813895,0.08351983375419,89.8173885648575,1.0,0.5673302495554664,3.95645178242734,0.0614065896833964,4.75819640587668,0.0235634463197117,False,Supergiant,*|MIR|NIR|s?b|sg*,9045.9,1279.0350620682766
893,13.982381,-72.452698,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,6.9556732300901185,14.294057956231637,14.294000000000002,0.0,59961.66504561445,3211.74422277109,0.0,59961.66504561445,3307.2004068698175,0.0,59961.66504561445,3398.330803349741,0.0,0.700375545953702,6.618311995791109,7.318687541744811,0.1090055537157912,0.9983782245656112,6.46164198238602,7.460020206951631,0.1559833388526179,1.250285067538809,0.1951819026248991,388.1185678420273,0.0,0.0498027146132076,3.651764868189874,0.0108020991244352,4.3800033503003775,0.0120403647563302,False,,,4485.025,111.55491640891492
894,14.057833,-72.459015,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,107.273,11.3235811605473,11.324000000000002,0.0,87373.40032209606,1315.2468443784269,0.0,87373.40032209606,1376.7344387305304,0.0,87373.40032209606,1436.047532337986,0.0,2.780243495053554,105.9512,108.73144349505355,0.0280000000000004,3.963546770803702,105.32996996901991,109.29351673982362,0.0399999999999991,4.464916341567061,0.045643986193486,188.35616270106783,0.0,0.5701653687676149,3.646337547642681,0.01109254743436,4.494158137475453,0.0086264211129536,False,RedSG,*|IR|MIR|NIR|s*r,4429.325,113.13175670429592
